Add 方式,session_id,source_turn_id,page_id,raw_token_count_including_special,effective_token_count,truncated,summary_tokens_total,summary_tokens_kept,keywords_tokens_total,keywords_tokens_kept,user_tokens_total,user_tokens_kept,user_truncation_status
Production Add + 最近上文,S002,S002-Q060,90f899e0-16f7-540e-9302-625439620445,414,414,False,324,324,40,40,48,48,FULLY_KEPT
Production Add + 最近上文,S002,S002-Q061,94326378-5fde-5bb5-85fb-a77991b3ac6c,410,410,False,313,313,44,44,51,51,FULLY_KEPT
Production Add + 最近上文,S002,S002-Q062,323c7c4f-02b6-5801-9c72-3623423fb3c6,437,437,False,339,339,42,42,54,54,FULLY_KEPT
Production Add + 最近上文,S002,S002-Q063,235cb91c-034a-5c73-9bd4-32f5b41e13d7,406,406,False,321,321,42,42,41,41,FULLY_KEPT
Production Add + 最近上文,S002,S002-Q064,95dce1c8-76eb-5c10-b622-b77e03c00526,426,426,False,325,325,44,44,55,55,FULLY_KEPT
Production Add + 最近上文,S002,S002-Q065,9f5d73d5-494c-575c-aba9-157919723349,442,442,False,358,358,47,47,35,35,FULLY_KEPT
Production Add + 最近上文,S002,S002-Q066,9a8b3ff4-8cf9-50ac-af2f-678281152fda,603,512,True,506,506,44,4,51,0,FULLY_TRUNCATED
Production Add + 最近上文,S002,S002-Q067,6c3ee9bb-44fd-58de-b46f-7a5cf21d7d48,594,512,True,506,506,44,4,42,0,FULLY_TRUNCATED
Production Add + 最近上文,S002,S002-Q068,e1d7ccc6-3641-51f9-9153-f81df340dffc,451,451,False,358,358,45,45,46,46,FULLY_KEPT
Production Add + 最近上文,S002,S002-Q069,34c298d0-573d-5bb7-860c-2b5d53e5198e,439,439,False,349,349,44,44,44,44,FULLY_KEPT
Production Add + 最近上文,S002,S002-Q070,b028245b-2874-5422-8987-0fb8f15a1c45,604,512,True,514,510,43,0,45,0,FULLY_TRUNCATED
Production Add + 最近上文,S003,S003-Q001,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,589,512,True,501,501,40,9,46,0,FULLY_TRUNCATED
Production Add + 最近上文,S003,S003-Q002,3039ff9a-80a9-534e-bac6-7b97cc24a926,515,512,True,417,417,42,42,54,51,PARTIALLY_TRUNCATED
Production Add + 最近上文,S003,S003-Q003,54c53e7a-2b68-5849-a196-571fccaa0ac3,638,512,True,545,510,42,0,49,0,FULLY_TRUNCATED
Production Add + 最近上文,S003,S003-Q004,ff050426-ccc1-5faa-8b70-2b3eedf5209b,480,480,False,387,387,45,45,46,46,FULLY_KEPT
Production Add + 最近上文,S003,S003-Q005,60bc0fda-17d1-5475-9f92-6434dee83888,406,406,False,318,318,43,43,43,43,FULLY_KEPT
Production Add + 最近上文,S003,S003-Q006,914dcda3-55d6-504a-9159-f6f54938f31f,649,512,True,552,510,47,0,48,0,FULLY_TRUNCATED
Production Add + 最近上文,S003,S003-Q007,aacabfac-ac8e-5c81-8f0b-9adc0eeeef33,577,512,True,484,484,41,26,50,0,FULLY_TRUNCATED
Production Add + 最近上文,S003,S003-Q008,22322d48-4d17-5d2e-8760-ab1acaeb9f0a,592,512,True,493,493,44,17,53,0,FULLY_TRUNCATED
Production Add + 最近上文,S003,S003-Q009,6acea1bf-012f-53f4-bac8-545da6e86a3e,489,489,False,396,396,44,44,47,47,FULLY_KEPT
Production Add + 最近上文,S003,S003-Q010,49d340b2-23e8-5b2c-abec-13dbe4b21de7,664,512,True,563,510,44,0,55,0,FULLY_TRUNCATED
Production Add + 最近上文,S003,S003-Q011,3446dbc5-5d91-5f49-a1fe-1d68979506a4,531,512,True,439,439,44,44,46,27,PARTIALLY_TRUNCATED
Production Add + 最近上文,S003,S003-Q012,4b59a558-4eb8-5c30-a40b-2e1cc9df12a2,457,457,False,358,358,46,46,51,51,FULLY_KEPT
Production Add + 最近上文,S003,S003-Q013,3bd00881-7f00-5756-9420-0d2f71ecdc25,542,512,True,449,449,41,41,50,20,PARTIALLY_TRUNCATED
Production Add + 最近上文,S003,S003-Q014,cee54426-e3ab-5ae2-aaab-81de729e05f3,624,512,True,532,510,41,0,49,0,FULLY_TRUNCATED
Production Add + 最近上文,S003,S003-Q015,1b59ffe6-5fba-511e-b39a-6529e998d6ca,514,512,True,414,414,45,45,53,51,PARTIALLY_TRUNCATED
Production Add + 最近上文,S003,S003-Q016,25fd6ff3-e933-563b-baa2-5722e21d26fc,541,512,True,450,450,42,42,47,18,PARTIALLY_TRUNCATED
Production Add + 最近上文,S003,S003-Q017,c2e23686-4871-5c9c-952e-5ac662b6d9bb,518,512,True,416,416,47,47,53,47,PARTIALLY_TRUNCATED
Production Add + 最近上文,S003,S003-Q018,bd6d22da-10ea-5784-b308-d3f5d1f57469,494,494,False,416,416,47,47,29,29,FULLY_KEPT
Production Add + 最近上文,S003,S003-Q019,bd0dc9f1-4c0c-5c9f-b9c0-5a7b5051b7f2,606,512,True,504,504,43,6,57,0,FULLY_TRUNCATED
Production Add + 最近上文,S003,S003-Q020,8319fad1-425d-545c-8ef3-4df0fdc3b11d,662,512,True,550,510,50,0,60,0,FULLY_TRUNCATED
Production Add + 最近上文,S003,S003-Q021,78d45bb9-9e17-532c-ac94-a233f3897490,582,512,True,490,490,44,20,46,0,FULLY_TRUNCATED
Production Add + 最近上文,S003,S003-Q022,9ca9c523-e56d-58df-aa6b-c54a80e3dbb5,512,512,False,424,424,43,43,43,43,FULLY_KEPT
Production Add + 最近上文,S003,S003-Q023,c96d749e-7c02-5289-ab48-fd03586dd5b1,515,512,True,411,411,54,54,48,45,PARTIALLY_TRUNCATED
Production Add + 最近上文,S003,S003-Q024,f72f3149-1377-5599-b08d-64731562b90f,562,512,True,457,457,52,52,51,1,PARTIALLY_TRUNCATED
Production Add + 最近上文,S003,S003-Q025,2013e8e4-8edb-5c7a-9104-a9e3d152b49c,369,369,False,278,278,42,42,47,47,FULLY_KEPT
Production Add + 最近上文,S003,S003-Q026,cdb5dd69-63b7-55e7-a4a0-85d8028c468c,592,512,True,493,493,47,17,50,0,FULLY_TRUNCATED
Production Add + 最近上文,S003,S003-Q027,4ed05884-3478-5a91-a63f-3067fd41956d,726,512,True,627,510,43,0,54,0,FULLY_TRUNCATED
Production Add + 最近上文,S003,S003-Q028,7a6c2c70-6d05-5a6d-9a53-32d92efee826,494,494,False,399,399,40,40,53,53,FULLY_KEPT
Production Add + 最近上文,S003,S003-Q029,1b535a84-9ae4-50ee-bbda-1d7ba186183e,486,486,False,397,397,44,44,43,43,FULLY_KEPT
Production Add + 最近上文,S003,S003-Q030,fe6436d0-9e94-53f7-ae4c-13a3d82b10ba,510,510,False,400,400,45,45,63,63,FULLY_KEPT
Production Add + 最近上文,S003,S003-Q031,3feeb57b-680f-5621-a81f-e1d1879ae37d,492,492,False,401,401,42,42,47,47,FULLY_KEPT
Production Add + 最近上文,S003,S003-Q032,c94687e6-820c-5c03-a774-40d03e0f70be,478,478,False,384,384,42,42,50,50,FULLY_KEPT
Production Add + 最近上文,S003,S003-Q033,05e85ae0-3d1a-5b35-8b21-33024859d641,503,503,False,405,405,43,43,53,53,FULLY_KEPT
Production Add + 最近上文,S003,S003-Q034,ae9f0678-a87f-5377-8edd-5fbd8ff4b4fa,501,501,False,400,400,48,48,51,51,FULLY_KEPT
Production Add + 最近上文,S003,S003-Q035,e8774fb1-5e27-5d8f-8399-9a697a3030b4,455,455,False,358,358,48,48,47,47,FULLY_KEPT
Production Add + 最近上文,S003,S003-Q036,82bf5c46-13d0-5fb7-9826-308047a68fc7,417,417,False,331,331,47,47,37,37,FULLY_KEPT
Production Add + 最近上文,S003,S003-Q037,cd287a69-0373-5edb-a16a-81be12c7a77e,437,437,False,339,339,43,43,53,53,FULLY_KEPT
Production Add + 最近上文,S003,S003-Q038,a66c00f0-adb2-544a-954c-97b7393168b0,445,445,False,357,357,39,39,47,47,FULLY_KEPT
Production Add + 最近上文,S003,S003-Q039,de8457cd-4b07-5775-9f5e-95f5d65583a0,685,512,True,598,510,44,0,41,0,FULLY_TRUNCATED
Production Add + 最近上文,S003,S003-Q040,bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c,704,512,True,605,510,43,0,54,0,FULLY_TRUNCATED
Production Add + 最近上文,S003,S003-Q041,a6b0b3ff-1196-57db-b387-1d0385fdf04f,693,512,True,600,510,42,0,49,0,FULLY_TRUNCATED
Production Add + 最近上文,S003,S003-Q042,b304bcc8-8a96-5f89-a945-3cef8078b106,715,512,True,612,510,47,0,54,0,FULLY_TRUNCATED
Production Add + 最近上文,S003,S003-Q043,2316a391-e779-530b-ac2f-055182347d32,467,467,False,370,370,43,43,52,52,FULLY_KEPT
Production Add + 最近上文,S003,S003-Q044,a3d3b3e7-64b2-57ba-8ffc-9f9c741bbb55,466,466,False,370,370,48,48,46,46,FULLY_KEPT
Production Add + 最近上文,S003,S003-Q045,cc3a667e-ea49-5490-bb5c-5a4d9db97e6f,464,464,False,370,370,44,44,48,48,FULLY_KEPT
Production Add + 最近上文,S003,S003-Q046,8b5ae761-3f22-557a-aa9a-f3d5a03b0951,469,469,False,377,377,42,42,48,48,FULLY_KEPT
Production Add + 最近上文,S003,S003-Q047,38c8623d-42c1-5db8-ab6e-1f29fd9a82e3,475,475,False,377,377,42,42,54,54,FULLY_KEPT
Production Add + 最近上文,S003,S003-Q048,b00efb33-3321-5736-b5b5-c41450d53202,481,481,False,373,373,50,50,56,56,FULLY_KEPT
Production Add + 最近上文,S003,S003-Q049,52504bc2-69f1-5f7b-a827-97850ce991f6,469,469,False,372,372,43,43,52,52,FULLY_KEPT
Production Add + 最近上文,S003,S003-Q050,59d896c1-0734-53cf-821a-5728dd5fe548,489,489,False,388,388,39,39,60,60,FULLY_KEPT
Production Add + 最近上文,S003,S003-Q051,9409734e-8235-5011-8c1a-60ed15ad9024,466,466,False,367,367,44,44,53,53,FULLY_KEPT
Production Add + 最近上文,S003,S003-Q052,cb9da70d-c361-5f9e-9f13-d40731425363,491,491,False,395,395,43,43,51,51,FULLY_KEPT
Production Add + 最近上文,S003,S003-Q053,92bbf5d0-665d-52fa-92dd-d73231b6a2f4,433,433,False,347,347,42,42,42,42,FULLY_KEPT
Production Add + 最近上文,S003,S003-Q054,00e95e1e-ea70-50c3-b519-57b34f70bf65,444,444,False,359,359,47,47,36,36,FULLY_KEPT
Production Add + 最近上文,S003,S003-Q055,cfed691e-e124-5684-bec0-0e8c33869733,550,512,True,449,449,43,43,56,18,PARTIALLY_TRUNCATED
Production Add + 最近上文,S003,S003-Q056,3e1cec0a-77e2-5463-865e-1f49b78e966c,471,471,False,383,383,39,39,47,47,FULLY_KEPT
Production Add + 最近上文,S003,S003-Q057,83b39f0f-a1ea-5e54-98aa-d61af4aee5f9,546,512,True,460,460,43,43,41,7,PARTIALLY_TRUNCATED
Production Add + 最近上文,S003,S003-Q058,ad470150-cd72-5d94-9d96-467573c4b92b,559,512,True,466,466,44,44,47,0,FULLY_TRUNCATED
Production Add + 最近上文,S003,S003-Q059,6f9e1be3-446d-5862-81d1-54c475413106,546,512,True,452,452,49,49,43,9,PARTIALLY_TRUNCATED
Production Add + 最近上文,S003,S003-Q060,aadad3af-5031-5281-97f7-ee1897f7e7a7,578,512,True,473,473,46,37,57,0,FULLY_TRUNCATED
Production Add + 最近上文,S003,S003-Q061,00f1892f-503a-5094-b7b1-b6dc6688a1e4,558,512,True,463,463,42,42,51,5,PARTIALLY_TRUNCATED
Production Add + 最近上文,S003,S003-Q062,e6b075df-0710-53c0-a850-a6bc715553b6,563,512,True,468,468,45,42,48,0,FULLY_TRUNCATED
Production Add + 最近上文,S003,S003-Q063,3d0fd2e7-51f7-5c7b-987f-07f1185ddcae,575,512,True,481,481,44,29,48,0,FULLY_TRUNCATED
Production Add + 最近上文,S003,S003-Q064,6e93a473-ae4a-524c-aee1-43aafd7f6bb0,579,512,True,490,490,42,20,45,0,FULLY_TRUNCATED
Production Add + 最近上文,S003,S003-Q065,7a01132c-40cf-51c3-9d47-811e696bd29c,573,512,True,476,476,46,34,49,0,FULLY_TRUNCATED
Production Add + 最近上文,S003,S003-Q066,70584af0-da6d-5ee7-9e7c-ad3f962ef545,479,479,False,380,380,47,47,50,50,FULLY_KEPT
Production Add + 最近上文,S003,S003-Q067,21f9ae05-f6a0-5cc5-af10-142d014dcf11,553,512,True,458,458,40,40,53,12,PARTIALLY_TRUNCATED
Production Add + 最近上文,S003,S003-Q068,467b36fc-c77c-535b-bf26-e3eb45eb13bd,571,512,True,481,481,41,29,47,0,FULLY_TRUNCATED
Production Add + 最近上文,S003,S003-Q069,04d07215-21cd-5045-831c-4e47a6fc6d37,560,512,True,467,467,44,43,47,0,FULLY_TRUNCATED
Production Add + 最近上文,S003,S003-Q070,4b7d4f56-79e6-586a-8a09-c70fb207dda9,543,512,True,446,446,43,43,52,21,PARTIALLY_TRUNCATED
Production Add + 最近上文,S003,S003-Q071,96af7f08-1678-5164-9e1e-935a577a7d1b,544,512,True,439,439,44,44,59,27,PARTIALLY_TRUNCATED
Production Add + 最近上文,S003,S003-Q072,ccf27b0e-2667-569f-9c15-552ac429b180,536,512,True,457,457,49,49,28,4,PARTIALLY_TRUNCATED
Production Add + 最近上文,S003,S003-Q073,2fdaac5c-103c-5100-8480-7d15511a3658,550,512,True,455,455,42,42,51,13,PARTIALLY_TRUNCATED
Production Add + 最近上文,S003,S003-Q074,5a497718-c3f2-535a-82ec-c58ab46a1e18,557,512,True,463,463,47,47,45,0,FULLY_TRUNCATED
Production Add + 最近上文,S003,S003-Q075,940de09d-d4f8-5636-8091-09583b94a668,552,512,True,465,465,40,40,45,5,PARTIALLY_TRUNCATED
Production Add + 最近上文,S003,S003-Q076,f8a82be9-6f48-5dfb-b924-c74f72770e6c,545,512,True,455,455,40,40,48,15,PARTIALLY_TRUNCATED
Production Add + 最近上文,S003,S003-Q077,e732511e-b0fe-5c66-8778-0235ad67b308,567,512,True,470,470,49,40,46,0,FULLY_TRUNCATED
Production Add + 最近上文,S003,S003-Q078,15caa01c-5d97-5da1-93ca-bbb8a8cf5f22,588,512,True,489,489,47,21,50,0,FULLY_TRUNCATED
Production Add + 最近上文,S003,S003-Q079,68d070f4-4242-579d-b5a8-83f3dc6283b3,559,512,True,469,469,42,41,46,0,FULLY_TRUNCATED
Production Add + 最近上文,S003,S003-Q080,c027f905-aa4f-57f5-baf6-36d397160620,555,512,True,457,457,46,46,50,7,PARTIALLY_TRUNCATED
Production Add + 最近上文,S003,S003-Q081,55fa1f65-ad74-5d1c-aafd-00013a0a4724,551,512,True,458,458,40,40,51,12,PARTIALLY_TRUNCATED
Production Add + 最近上文,S003,S003-Q082,1958df93-850e-5159-a3f2-9fa2bd4b26bd,554,512,True,461,461,42,42,49,7,PARTIALLY_TRUNCATED
Production Add + 最近上文,S003,S003-Q083,6f87cd79-b136-58c6-b1dc-63adee52a9c0,523,512,True,433,433,45,45,43,32,PARTIALLY_TRUNCATED
Production Add + 最近上文,S003,S003-Q084,dc75d4a6-dbec-512b-bed7-4048466382c6,558,512,True,459,459,47,47,50,4,PARTIALLY_TRUNCATED
Production Add + 最近上文,S003,S003-Q085,ff75fe78-c1af-5b7a-a243-9648b6132a06,554,512,True,462,462,43,43,47,5,PARTIALLY_TRUNCATED
Production Add + 最近上文,S003,S003-Q086,3ea1312b-2cc6-53f3-be4d-3ce6db813e56,558,512,True,465,465,44,44,47,1,PARTIALLY_TRUNCATED
Production Add + 最近上文,S003,S003-Q087,138590ee-f1ad-552b-9655-ff727e22c72a,563,512,True,467,467,43,43,51,0,FULLY_TRUNCATED
Production Add + 最近上文,S003,S003-Q088,a1b1095c-6b15-5cb5-885e-e4b0f49ab01c,560,512,True,466,466,44,44,48,0,FULLY_TRUNCATED
Production Add + 最近上文,S003,S003-Q089,a430481a-3584-5aa7-9481-a18f5f205c42,537,512,True,439,439,47,47,49,24,PARTIALLY_TRUNCATED
Production Add + 最近上文,S003,S003-Q090,dd0108d6-a45a-5d6d-97cd-d1fbcd7160c5,550,512,True,461,461,47,47,40,2,PARTIALLY_TRUNCATED
Production Add + 最近上文,S004,S004-Q001,9de4c8e1-1f2d-56af-8e3f-eaed84f7c238,631,512,True,539,510,49,0,41,0,FULLY_TRUNCATED
Production Add + 最近上文,S004,S004-Q002,f3e1812a-c8a3-560c-8424-84d252ae452f,531,512,True,427,427,45,45,57,38,PARTIALLY_TRUNCATED
Production Add + 最近上文,S004,S004-Q003,e45c4d60-1608-5524-b2df-3c2b4e8007c5,660,512,True,563,510,47,0,48,0,FULLY_TRUNCATED
Production Add + 最近上文,S004,S004-Q004,e69ec046-4916-5e0b-8917-8f3fc9d8b112,702,512,True,602,510,50,0,48,0,FULLY_TRUNCATED
Production Add + 最近上文,S004,S004-Q005,21d39c45-cce0-52fc-a2b9-e5a4aeaa91d8,435,435,False,347,347,45,45,41,41,FULLY_KEPT
Production Add + 最近上文,S004,S004-Q006,d876eb51-66ba-5437-955a-25c3f405ef2f,702,512,True,603,510,49,0,48,0,FULLY_TRUNCATED
Production Add + 最近上文,S004,S004-Q007,75c0a8f8-fa8f-5fdb-89db-f1e0f0f43bb4,559,512,True,455,455,49,49,53,6,PARTIALLY_TRUNCATED
Production Add + 最近上文,S004,S004-Q008,a60bbf7a-8108-58fc-8b4a-1356764282aa,565,512,True,459,459,48,48,56,3,PARTIALLY_TRUNCATED
Production Add + 最近上文,S004,S004-Q009,b90ba0e9-ee61-5bae-a71f-8eae2f3ebcb8,555,512,True,454,454,49,49,50,7,PARTIALLY_TRUNCATED
Production Add + 最近上文,S004,S004-Q010,75337c00-099c-56d7-ad2c-bd3be6ef4b11,706,512,True,616,510,51,0,37,0,FULLY_TRUNCATED
Production Add + 最近上文,S004,S004-Q011,0cd91b6e-376f-57c4-8232-cdabb36c695f,521,512,True,417,417,51,51,51,42,PARTIALLY_TRUNCATED
Production Add + 最近上文,S004,S004-Q012,1404aa4a-3c7a-565e-8e67-9f834683b3b2,497,497,False,408,408,44,44,43,43,FULLY_KEPT
Production Add + 最近上文,S004,S004-Q013,4d69ebe7-67b0-50e3-b528-7136c65b206a,624,512,True,527,510,47,0,48,0,FULLY_TRUNCATED
Production Add + 最近上文,S004,S004-Q014,7567fc91-4210-59bc-ac74-0cc3060edc83,575,512,True,477,477,47,33,49,0,FULLY_TRUNCATED
Production Add + 最近上文,S004,S004-Q015,112af49e-d51f-599c-ad67-5cc18432f1a8,797,512,True,701,510,49,0,45,0,FULLY_TRUNCATED
Production Add + 最近上文,S004,S004-Q016,9195d3a5-2623-5911-b769-527782545856,826,512,True,725,510,45,0,54,0,FULLY_TRUNCATED
Production Add + 最近上文,S004,S004-Q017,6b0cec96-1edf-5cb2-b054-176212013f52,591,512,True,485,485,46,25,58,0,FULLY_TRUNCATED
Production Add + 最近上文,S004,S004-Q018,1e8809d9-9426-51b9-9e17-039093174440,539,512,True,445,445,44,44,48,21,PARTIALLY_TRUNCATED
Production Add + 最近上文,S004,S004-Q019,fadb48cb-a45f-5f46-8f39-e18bd7dff4f1,509,509,False,416,416,47,47,44,44,FULLY_KEPT
Production Add + 最近上文,S004,S004-Q020,0fb13663-e832-5a6c-8e8b-55cb61f4a77b,523,512,True,413,413,44,44,64,53,PARTIALLY_TRUNCATED
Production Add + 最近上文,S004,S004-Q021,9491736f-87d9-560c-86bf-a73959049fab,587,512,True,478,478,43,32,64,0,FULLY_TRUNCATED
Production Add + 最近上文,S004,S004-Q022,f642437d-2d3c-5b95-a7f6-29f2e68c0a13,540,512,True,424,424,45,45,69,41,PARTIALLY_TRUNCATED
Production Add + 最近上文,S004,S004-Q023,73b2fb55-c036-52ca-842e-cc784d317c61,532,512,True,412,412,50,50,68,48,PARTIALLY_TRUNCATED
Production Add + 最近上文,S004,S004-Q024,a655a675-0bf0-58db-b487-3e8f7894215e,609,512,True,497,497,43,13,67,0,FULLY_TRUNCATED
Production Add + 最近上文,S004,S004-Q025,af2f12c2-5599-5bb2-a024-327fc47109bd,535,512,True,414,414,48,48,71,48,PARTIALLY_TRUNCATED
Production Add + 最近上文,S004,S004-Q026,301ca8db-dd23-5356-b475-b3ed2daf748b,539,512,True,422,422,50,50,65,38,PARTIALLY_TRUNCATED
Production Add + 最近上文,S004,S004-Q027,c022f180-c519-52a7-9c70-3f15928609b5,804,512,True,682,510,49,0,71,0,FULLY_TRUNCATED
Production Add + 最近上文,S004,S004-Q028,ae78b166-a715-5bad-b3ae-501af9bd7712,543,512,True,445,445,49,49,47,16,PARTIALLY_TRUNCATED
Production Add + 最近上文,S004,S004-Q029,dad4c589-bd44-5d61-917f-9435b971db4d,591,512,True,462,462,52,48,75,0,FULLY_TRUNCATED
Production Add + 最近上文,S004,S004-Q030,e7289295-5eb7-5200-bd81-84fad17ad553,582,512,True,452,452,50,50,78,8,PARTIALLY_TRUNCATED
Production Add + 最近上文,S004,S004-Q031,75f290ce-098c-5c12-841f-3c5bc9912aeb,722,512,True,625,510,46,0,49,0,FULLY_TRUNCATED
Production Add + 最近上文,S004,S004-Q032,594016a4-b321-5143-a8c6-3923fed20111,475,475,False,387,387,38,38,48,48,FULLY_KEPT
Production Add + 最近上文,S004,S004-Q033,8c9b465d-a424-5d6b-af1b-4518bf5982de,504,504,False,407,407,47,47,48,48,FULLY_KEPT
Production Add + 最近上文,S004,S004-Q034,094486b7-1e86-5360-8005-66c6886152c2,498,498,False,395,395,49,49,52,52,FULLY_KEPT
Production Add + 最近上文,S004,S004-Q035,7bce82cf-85f9-5dca-a1dd-56af843fb11e,490,490,False,391,391,51,51,46,46,FULLY_KEPT
Production Add + 最近上文,S004,S004-Q036,c61777d3-f94f-5655-9b6b-9d6cdc28c303,579,512,True,482,482,43,28,52,0,FULLY_TRUNCATED
Production Add + 最近上文,S004,S004-Q037,cdfd9333-0291-5cf2-967a-cfe6225d31dd,518,512,True,421,421,47,47,48,42,PARTIALLY_TRUNCATED
Production Add + 最近上文,S004,S004-Q038,703822a7-ed06-55d2-95de-006ba6203852,494,494,False,398,398,44,44,50,50,FULLY_KEPT
Production Add + 最近上文,S004,S004-Q039,7a1cdd42-73f1-58ab-9996-cc98d575e415,480,480,False,394,394,44,44,40,40,FULLY_KEPT
Production Add + 最近上文,S004,S004-Q040,682aecdf-197a-5dc6-b88d-886b08ffb500,522,512,True,417,417,47,47,56,46,PARTIALLY_TRUNCATED
Production Add + 最近上文,S004,S004-Q041,33b99375-9503-5010-b7f4-1c25f0e553bd,509,509,False,410,410,50,50,47,47,FULLY_KEPT
Production Add + 最近上文,S004,S004-Q042,1c71306d-9c13-5283-93c6-a4254c6bd987,523,512,True,424,424,43,43,54,43,PARTIALLY_TRUNCATED
Production Add + 最近上文,S004,S004-Q043,08c5243c-c754-5bb1-b020-dfbf21f542d7,518,512,True,414,414,47,47,55,49,PARTIALLY_TRUNCATED
Production Add + 最近上文,S004,S004-Q044,efa76ffd-7a27-50b3-8489-bff781ea4539,506,506,False,409,409,46,46,49,49,FULLY_KEPT
Production Add + 最近上文,S004,S004-Q045,b229284b-6a2b-5cfb-a8c8-0ccc1bd72603,511,511,False,412,412,46,46,51,51,FULLY_KEPT
Production Add + 最近上文,S004,S004-Q046,32502b7b-9913-5e52-ba96-42d70a980a75,477,477,False,400,400,47,47,28,28,FULLY_KEPT
Production Add + 最近上文,S004,S004-Q047,bead4a59-825d-5fae-97c6-57173fa22a57,549,512,True,437,437,50,50,60,23,PARTIALLY_TRUNCATED
Production Add + 最近上文,S004,S004-Q048,70928294-03f0-58fc-a035-7ff125da827a,538,512,True,436,436,46,46,54,28,PARTIALLY_TRUNCATED
Production Add + 最近上文,S004,S004-Q049,e170d165-c266-54ae-b2e5-43779070a30c,526,512,True,422,422,48,48,54,40,PARTIALLY_TRUNCATED
Production Add + 最近上文,S004,S004-Q050,adc1eeb8-b0f8-5877-88cf-abdd23798b3a,521,512,True,417,417,44,44,58,49,PARTIALLY_TRUNCATED
Production Add + 最近上文,S004,S004-Q051,90248870-b2cb-59d2-a707-79d09f366d8a,502,502,False,406,406,46,46,48,48,FULLY_KEPT
Production Add + 最近上文,S004,S004-Q052,878d53f1-01f1-5c71-a049-a27cb9acec6e,509,509,False,408,408,47,47,52,52,FULLY_KEPT
Production Add + 最近上文,S004,S004-Q053,ca05266e-320c-5081-9d2d-f7c8689c58a9,497,497,False,404,404,50,50,41,41,FULLY_KEPT
Production Add + 最近上文,S004,S004-Q054,dc6ba915-fc07-5757-90c3-d95dfb3478c1,454,454,False,356,356,45,45,51,51,FULLY_KEPT
Production Add + 最近上文,S004,S004-Q055,9756fdab-cc22-5044-93e9-7c352de5e971,514,512,True,413,413,48,48,51,49,PARTIALLY_TRUNCATED
Production Add + 最近上文,S004,S004-Q056,52990abe-a81c-5937-b506-8a88315cc3c0,517,512,True,421,421,44,44,50,45,PARTIALLY_TRUNCATED
Production Add + 最近上文,S004,S004-Q057,2c5547ce-bd04-536c-8b2d-e09ae5633e53,477,477,False,391,391,44,44,40,40,FULLY_KEPT
Production Add + 最近上文,S004,S004-Q058,28de896e-9356-58a4-a8c5-c3efe7770f57,505,505,False,407,407,47,47,49,49,FULLY_KEPT
Production Add + 最近上文,S004,S004-Q059,48aa25ba-8df9-593a-8b3e-cca517735400,501,501,False,408,408,50,50,41,41,FULLY_KEPT
Production Add + 最近上文,S004,S004-Q060,5de53dda-376b-5b7c-9542-821346ec2c03,524,512,True,422,422,43,43,57,45,PARTIALLY_TRUNCATED
Production Add + 最近上文,S004,S004-Q061,ecd585a8-ccb9-5777-865a-fb20a6358a88,518,512,True,415,415,47,47,54,48,PARTIALLY_TRUNCATED
Production Add + 最近上文,S004,S004-Q062,57ef23a9-5ba4-568c-9cc1-4c5e9a47ec7a,513,512,True,417,417,43,43,51,50,PARTIALLY_TRUNCATED
Production Add + 最近上文,S004,S004-Q063,34f256db-fc51-54a6-8985-7e49a3fecad2,497,497,False,398,398,46,46,51,51,FULLY_KEPT
Production Add + 最近上文,S004,S004-Q064,2e530daf-4b7a-5b20-9fe7-9c23daee4af6,494,494,False,420,420,47,47,25,25,FULLY_KEPT
Production Add + 最近上文,S004,S004-Q065,f449c10f-e5cc-5ada-991b-d8e89ed724d4,541,512,True,432,432,52,52,55,26,PARTIALLY_TRUNCATED
Production Add + 最近上文,S004,S004-Q066,eb607785-8419-555e-97f7-b48909bc0999,526,512,True,433,433,43,43,48,34,PARTIALLY_TRUNCATED
Production Add + 最近上文,S004,S004-Q067,8a19f269-a992-579b-b265-dd02d4e62cf2,550,512,True,446,446,47,47,55,17,PARTIALLY_TRUNCATED
Production Add + 最近上文,S004,S004-Q068,bc862f34-f2df-57b3-9b1d-416c74d724a8,534,512,True,445,445,42,42,45,23,PARTIALLY_TRUNCATED
Production Add + 最近上文,S004,S004-Q069,4d8279be-ca7c-5cad-978e-002108771f57,733,512,True,639,510,48,0,44,0,FULLY_TRUNCATED
Production Add + 最近上文,S004,S004-Q070,1880ffe0-974d-5351-b0fb-55505a16ab21,725,512,True,623,510,47,0,53,0,FULLY_TRUNCATED
Production Add + 最近上文,S004,S004-Q071,a7ac0440-e6b5-54f7-ad35-2bf8d61b96b7,526,512,True,422,422,49,49,53,39,PARTIALLY_TRUNCATED
Production Add + 最近上文,S005,S005-Q001,73dd18d4-5dac-5f27-ac96-83de10de4633,530,512,True,442,442,43,43,43,25,PARTIALLY_TRUNCATED
Production Add + 最近上文,S005,S005-Q002,c3bd2186-8e7b-582d-a301-28889918dae5,573,512,True,473,473,45,37,53,0,FULLY_TRUNCATED
Production Add + 最近上文,S005,S005-Q003,10569cae-16c7-5568-ba6d-1657af10cab8,570,512,True,477,477,41,33,50,0,FULLY_TRUNCATED
Production Add + 最近上文,S005,S005-Q004,03c1ad0a-b53e-556e-a84e-489e1333b34f,510,510,False,418,418,45,45,45,45,FULLY_KEPT
