scheme_id,candidate_id,input_id,session_id,session_code,query_id,repeat,measurement_reused_for_identical_chain,candidate_generation_ms,packing_ms,reranker_ms,total_e2e_ms
D0_CURRENT_FROZEN_QUALITY,C2_RRF60_20,R0_P8_CURRENT,S003_比亚迪_风委,S003,S003-Q035,1,False,255.31787400541361,0.16000001050997525,14446.61322599859,14702.317399001913
D1_BEST_INPUT_FIX,C2_RRF60_20,R1_KEYWORDS_FIRST,S003_比亚迪_风委,S003,S003-Q035,1,False,441.97437798720784,0.1283999881707132,13356.250441007433,13798.374819001765
D2_BEST_CANDIDATE_INPUT,C2_RRF60_20,R0_P8_CURRENT,S003_比亚迪_风委,S003,S003-Q035,1,True,255.31787400541361,0.16000001050997525,14446.61322599859,14702.317399001913
D0_CURRENT_FROZEN_QUALITY,C2_RRF60_20,R0_P8_CURRENT,S003_比亚迪_风委,S003,S003-Q039,1,False,198.87156400363892,0.14980000560171902,13760.113052005181,13959.159815989551
D1_BEST_INPUT_FIX,C2_RRF60_20,R1_KEYWORDS_FIRST,S003_比亚迪_风委,S003,S003-Q039,1,False,517.540689004818,0.13490000856108963,14230.012309999438,14747.713299002498
D2_BEST_CANDIDATE_INPUT,C2_RRF60_20,R0_P8_CURRENT,S003_比亚迪_风委,S003,S003-Q039,1,True,198.87156400363892,0.14980000560171902,13760.113052005181,13959.159815989551
D0_CURRENT_FROZEN_QUALITY,C2_RRF60_20,R0_P8_CURRENT,S003_比亚迪_风委,S003,S003-Q042,1,False,368.94120600481983,0.1545999984955415,13683.728304007673,14052.836110000499
D1_BEST_INPUT_FIX,C2_RRF60_20,R1_KEYWORDS_FIRST,S003_比亚迪_风委,S003,S003-Q042,1,False,205.64559500780888,0.13220000255387276,12756.668766989606,12962.475462001748
D2_BEST_CANDIDATE_INPUT,C2_RRF60_20,R0_P8_CURRENT,S003_比亚迪_风委,S003,S003-Q042,1,True,368.94120600481983,0.1545999984955415,13683.728304007673,14052.836110000499
D0_CURRENT_FROZEN_QUALITY,C2_RRF60_20,R0_P8_CURRENT,S003_比亚迪_风委,S003,S003-Q044,1,False,337.0472699898528,0.2195999986724928,13185.936205991311,13523.229275990161
D1_BEST_INPUT_FIX,C2_RRF60_20,R1_KEYWORDS_FIRST,S003_比亚迪_风委,S003,S003-Q044,1,False,144.3019629950868,0.09009998757392168,12977.618561999407,13122.021525006858
D2_BEST_CANDIDATE_INPUT,C2_RRF60_20,R0_P8_CURRENT,S003_比亚迪_风委,S003,S003-Q044,1,True,337.0472699898528,0.2195999986724928,13185.936205991311,13523.229275990161
D0_CURRENT_FROZEN_QUALITY,C2_RRF60_20,R0_P8_CURRENT,S003_比亚迪_风委,S003,S003-Q049,1,False,318.58659100544173,0.4976010095560923,14039.502392988652,14358.621684994432
D1_BEST_INPUT_FIX,C2_RRF60_20,R1_KEYWORDS_FIRST,S003_比亚迪_风委,S003,S003-Q049,1,False,294.0203979960643,0.07319998985622078,11071.437368998886,11365.543167004944
D2_BEST_CANDIDATE_INPUT,C2_RRF60_20,R0_P8_CURRENT,S003_比亚迪_风委,S003,S003-Q049,1,True,318.58659100544173,0.4976010095560923,14039.502392988652,14358.621684994432
D0_CURRENT_FROZEN_QUALITY,C2_RRF60_20,R0_P8_CURRENT,S003_比亚迪_风委,S003,S003-Q052,1,False,188.48090199753642,0.09119999594986439,11630.745344999013,11819.3359470024
D1_BEST_INPUT_FIX,C2_RRF60_20,R1_KEYWORDS_FIRST,S003_比亚迪_风委,S003,S003-Q052,1,False,398.4814550058218,0.10459999612066895,12916.792051997618,13315.400407009292
D2_BEST_CANDIDATE_INPUT,C2_RRF60_20,R0_P8_CURRENT,S003_比亚迪_风委,S003,S003-Q052,1,True,188.48090199753642,0.09119999594986439,11630.745344999013,11819.3359470024
D0_CURRENT_FROZEN_QUALITY,C2_RRF60_20,R0_P8_CURRENT,S003_比亚迪_风委,S003,S003-Q055,1,False,215.31057301035617,0.09960000170394778,14069.682496003225,14285.120269007166
D1_BEST_INPUT_FIX,C2_RRF60_20,R1_KEYWORDS_FIRST,S003_比亚迪_风委,S003,S003-Q055,1,False,465.2109529997688,0.15129998791962862,10207.914650003659,10673.309902995243
D2_BEST_CANDIDATE_INPUT,C2_RRF60_20,R0_P8_CURRENT,S003_比亚迪_风委,S003,S003-Q055,1,True,215.31057301035617,0.09960000170394778,14069.682496003225,14285.120269007166
D0_CURRENT_FROZEN_QUALITY,C2_RRF60_20,R0_P8_CURRENT,S003_比亚迪_风委,S003,S003-Q056,1,False,267.1057599945925,0.09270000737160444,7436.800543000572,7704.017302996363
D1_BEST_INPUT_FIX,C2_RRF60_20,R1_KEYWORDS_FIRST,S003_比亚迪_风委,S003,S003-Q056,1,False,268.01800999965053,0.0769990001572296,7440.536398004042,7708.649806998437
D2_BEST_CANDIDATE_INPUT,C2_RRF60_20,R0_P8_CURRENT,S003_比亚迪_风委,S003,S003-Q056,1,True,267.1057599945925,0.09270000737160444,7436.800543000572,7704.017302996363
D0_CURRENT_FROZEN_QUALITY,C2_RRF60_20,R0_P8_CURRENT,S003_比亚迪_风委,S003,S003-Q063,1,False,168.81366199231707,0.08929999603424221,8479.058042998076,8647.976505002589
D1_BEST_INPUT_FIX,C2_RRF60_20,R1_KEYWORDS_FIRST,S003_比亚迪_风委,S003,S003-Q063,1,False,158.07235200190917,0.07560000813100487,8678.922772000078,8837.089923996245
D2_BEST_CANDIDATE_INPUT,C2_RRF60_20,R0_P8_CURRENT,S003_比亚迪_风委,S003,S003-Q063,1,True,168.81366199231707,0.08929999603424221,8479.058042998076,8647.976505002589
D0_CURRENT_FROZEN_QUALITY,C2_RRF60_20,R0_P8_CURRENT,S003_比亚迪_风委,S003,S003-Q065,1,False,177.29500000132248,0.15770000754855573,8186.059296989697,8363.545497006271
D1_BEST_INPUT_FIX,C2_RRF60_20,R1_KEYWORDS_FIRST,S003_比亚迪_风委,S003,S003-Q065,1,False,177.13355500018224,0.07399899186566472,8038.8792760059005,8216.101329991943
D2_BEST_CANDIDATE_INPUT,C2_RRF60_20,R0_P8_CURRENT,S003_比亚迪_风委,S003,S003-Q065,1,True,177.29500000132248,0.15770000754855573,8186.059296989697,8363.545497006271
D0_CURRENT_FROZEN_QUALITY,C2_RRF60_20,R0_P8_CURRENT,S003_比亚迪_风委,S003,S003-Q066,1,False,161.7975370027125,2.049600996542722,9048.020735994214,9211.895774002187
D1_BEST_INPUT_FIX,C2_RRF60_20,R1_KEYWORDS_FIRST,S003_比亚迪_风委,S003,S003-Q066,1,False,194.7079749952536,0.07660000119358301,11910.736880992772,12105.543255995144
D2_BEST_CANDIDATE_INPUT,C2_RRF60_20,R0_P8_CURRENT,S003_比亚迪_风委,S003,S003-Q066,1,True,161.7975370027125,2.049600996542722,9048.020735994214,9211.895774002187
D0_CURRENT_FROZEN_QUALITY,C2_RRF60_20,R0_P8_CURRENT,S003_比亚迪_风委,S003,S003-Q070,1,False,447.5053239875706,0.16899900219868869,9219.016511007794,9666.719033994013
D1_BEST_INPUT_FIX,C2_RRF60_20,R1_KEYWORDS_FIRST,S003_比亚迪_风委,S003,S003-Q070,1,False,190.7021860097302,0.06880000000819564,9699.441864009714,9890.228650008794
D2_BEST_CANDIDATE_INPUT,C2_RRF60_20,R0_P8_CURRENT,S003_比亚迪_风委,S003,S003-Q070,1,True,447.5053239875706,0.16899900219868869,9219.016511007794,9666.719033994013
D0_CURRENT_FROZEN_QUALITY,C2_RRF60_20,R0_P8_CURRENT,S003_比亚迪_风委,S003,S003-Q077,1,False,312.05059999774676,0.10349998774472624,9540.36445300153,9852.551253003185
D1_BEST_INPUT_FIX,C2_RRF60_20,R1_KEYWORDS_FIRST,S003_比亚迪_风委,S003,S003-Q077,1,False,186.29918299848214,0.07280000136233866,9666.832110000541,9853.220592995058
D2_BEST_CANDIDATE_INPUT,C2_RRF60_20,R0_P8_CURRENT,S003_比亚迪_风委,S003,S003-Q077,1,True,312.05059999774676,0.10349998774472624,9540.36445300153,9852.551253003185
D0_CURRENT_FROZEN_QUALITY,C2_RRF60_20,R0_P8_CURRENT,S003_比亚迪_风委,S003,S003-Q078,1,False,250.22212500334717,0.149500003317371,8597.545423006522,8847.959247999825
D1_BEST_INPUT_FIX,C2_RRF60_20,R1_KEYWORDS_FIRST,S003_比亚迪_风委,S003,S003-Q078,1,False,174.0157450112747,0.07959900540299714,8611.358687005122,8785.47863100539
D2_BEST_CANDIDATE_INPUT,C2_RRF60_20,R0_P8_CURRENT,S003_比亚迪_风委,S003,S003-Q078,1,True,250.22212500334717,0.149500003317371,8597.545423006522,8847.959247999825
D0_CURRENT_FROZEN_QUALITY,C2_RRF60_20,R0_P8_CURRENT,S003_比亚迪_风委,S003,S003-Q084,1,False,256.6259729937883,0.09490000957157463,6812.6297169947065,7069.373489997815
D1_BEST_INPUT_FIX,C2_RRF60_20,R1_KEYWORDS_FIRST,S003_比亚迪_风委,S003,S003-Q084,1,False,343.1298370123841,0.07550000736955553,6571.59372199385,6914.817759010475
D2_BEST_CANDIDATE_INPUT,C2_RRF60_20,R0_P8_CURRENT,S003_比亚迪_风委,S003,S003-Q084,1,True,256.6259729937883,0.09490000957157463,6812.6297169947065,7069.373489997815
D0_CURRENT_FROZEN_QUALITY,C2_RRF60_20,R0_P8_CURRENT,S003_比亚迪_风委,S003,S003-Q088,1,False,233.66361900116317,0.08939999679569155,9002.421447003144,9236.192366006435
D1_BEST_INPUT_FIX,C2_RRF60_20,R1_KEYWORDS_FIRST,S003_比亚迪_风委,S003,S003-Q088,1,False,276.79656699183397,0.15209898992907256,9220.091806011624,9497.101871995255
D2_BEST_CANDIDATE_INPUT,C2_RRF60_20,R0_P8_CURRENT,S003_比亚迪_风委,S003,S003-Q088,1,True,233.66361900116317,0.08939999679569155,9002.421447003144,9236.192366006435
D0_CURRENT_FROZEN_QUALITY,C2_RRF60_20,R0_P8_CURRENT,S003_比亚迪_风委,S003,S003-Q091,1,False,204.90229599818122,0.09000000136438757,11900.000373003422,12105.012669009739
D1_BEST_INPUT_FIX,C2_RRF60_20,R1_KEYWORDS_FIRST,S003_比亚迪_风委,S003,S003-Q091,1,False,215.7273609918775,0.0737999944249168,9612.36544100393,9828.187301987782
D2_BEST_CANDIDATE_INPUT,C2_RRF60_20,R0_P8_CURRENT,S003_比亚迪_风委,S003,S003-Q091,1,True,204.90229599818122,0.09000000136438757,11900.000373003422,12105.012669009739
D0_CURRENT_FROZEN_QUALITY,C2_RRF60_20,R0_P8_CURRENT,S004_比亚迪_IR,S004,S004-Q007,1,False,26.75100098713301,0.036299999919719994,1848.3733540051617,1875.168054990354
D1_BEST_INPUT_FIX,C2_RRF60_20,R1_KEYWORDS_FIRST,S004_比亚迪_IR,S004,S004-Q007,1,False,46.409079994191416,0.024199995095841587,1705.3368850029074,1751.7747649981175
D2_BEST_CANDIDATE_INPUT,C2_RRF60_20,R0_P8_CURRENT,S004_比亚迪_IR,S004,S004-Q007,1,True,26.75100098713301,0.036299999919719994,1848.3733540051617,1875.168054990354
D0_CURRENT_FROZEN_QUALITY,C2_RRF60_20,R0_P8_CURRENT,S004_比亚迪_IR,S004,S004-Q011,1,False,137.570755003253,0.03999999898951501,3051.7541320004966,3189.3710870062932
D1_BEST_INPUT_FIX,C2_RRF60_20,R1_KEYWORDS_FIRST,S004_比亚迪_IR,S004,S004-Q011,1,False,27.974997996352613,0.036900004488416016,3374.397157007479,3402.4152549973223
D2_BEST_CANDIDATE_INPUT,C2_RRF60_20,R0_P8_CURRENT,S004_比亚迪_IR,S004,S004-Q011,1,True,137.570755003253,0.03999999898951501,3051.7541320004966,3189.3710870062932
D0_CURRENT_FROZEN_QUALITY,C2_RRF60_20,R0_P8_CURRENT,S004_比亚迪_IR,S004,S004-Q013,1,False,49.6516760031227,0.047900000936351717,5087.049500987632,5136.7550769937225
D1_BEST_INPUT_FIX,C2_RRF60_20,R1_KEYWORDS_FIRST,S004_比亚迪_IR,S004,S004-Q013,1,False,167.3513990099309,0.07619999814778566,4701.265743991826,4868.704143009381
D2_BEST_CANDIDATE_INPUT,C2_RRF60_20,R0_P8_CURRENT,S004_比亚迪_IR,S004,S004-Q013,1,True,49.6516760031227,0.047900000936351717,5087.049500987632,5136.7550769937225
D0_CURRENT_FROZEN_QUALITY,C2_RRF60_20,R0_P8_CURRENT,S004_比亚迪_IR,S004,S004-Q014,1,False,193.44485699548386,0.0740000104997307,5032.82619699894,5226.351353994687
D1_BEST_INPUT_FIX,C2_RRF60_20,R1_KEYWORDS_FIRST,S004_比亚迪_IR,S004,S004-Q014,1,False,167.34965999785345,0.08199999865610152,4186.197834991617,4353.6393950053025
D2_BEST_CANDIDATE_INPUT,C2_RRF60_20,R0_P8_CURRENT,S004_比亚迪_IR,S004,S004-Q014,1,True,193.44485699548386,0.0740000104997307,5032.82619699894,5226.351353994687
D0_CURRENT_FROZEN_QUALITY,C2_RRF60_20,R0_P8_CURRENT,S004_比亚迪_IR,S004,S004-Q021,1,False,98.60108999419026,0.07589999586343765,7262.718473997666,7361.403564005741
D1_BEST_INPUT_FIX,C2_RRF60_20,R1_KEYWORDS_FIRST,S004_比亚迪_IR,S004,S004-Q021,1,False,97.9726160003338,0.08759999764151871,7864.786274993094,7962.854291006806
D2_BEST_CANDIDATE_INPUT,C2_RRF60_20,R0_P8_CURRENT,S004_比亚迪_IR,S004,S004-Q021,1,True,98.60108999419026,0.07589999586343765,7262.718473997666,7361.403564005741
D0_CURRENT_FROZEN_QUALITY,C2_RRF60_20,R0_P8_CURRENT,S004_比亚迪_IR,S004,S004-Q022,1,False,204.96884500607848,0.1351000100839883,8839.342723003938,9044.45856800885
D1_BEST_INPUT_FIX,C2_RRF60_20,R1_KEYWORDS_FIRST,S004_比亚迪_IR,S004,S004-Q022,1,False,317.8227099997457,0.08009999874047935,10086.666535004042,10404.58214499813
D2_BEST_CANDIDATE_INPUT,C2_RRF60_20,R0_P8_CURRENT,S004_比亚迪_IR,S004,S004-Q022,1,True,204.96884500607848,0.1351000100839883,8839.342723003938,9044.45856800885
D0_CURRENT_FROZEN_QUALITY,C2_RRF60_20,R0_P8_CURRENT,S004_比亚迪_IR,S004,S004-Q026,1,False,260.8555650076596,0.17410099098924547,11681.184269007645,11942.225835009594
D1_BEST_INPUT_FIX,C2_RRF60_20,R1_KEYWORDS_FIRST,S004_比亚迪_IR,S004,S004-Q026,1,False,230.49099200579803,0.12010199134238064,10422.664101002738,10653.316196010564
D2_BEST_CANDIDATE_INPUT,C2_RRF60_20,R0_P8_CURRENT,S004_比亚迪_IR,S004,S004-Q026,1,True,260.8555650076596,0.17410099098924547,11681.184269007645,11942.225835009594
D0_CURRENT_FROZEN_QUALITY,C2_RRF60_20,R0_P8_CURRENT,S004_比亚迪_IR,S004,S004-Q028,1,False,208.02953001111746,0.09710199083201587,7610.850573997595,7818.991605992778
D1_BEST_INPUT_FIX,C2_RRF60_20,R1_KEYWORDS_FIRST,S004_比亚迪_IR,S004,S004-Q028,1,False,89.93647299939767,0.12350200267974287,10929.220203994191,11019.296778991702
D2_BEST_CANDIDATE_INPUT,C2_RRF60_20,R0_P8_CURRENT,S004_比亚迪_IR,S004,S004-Q028,1,True,208.02953001111746,0.09710199083201587,7610.850573997595,7818.991605992778
D0_CURRENT_FROZEN_QUALITY,C2_RRF60_20,R0_P8_CURRENT,S004_比亚迪_IR,S004,S004-Q033,1,False,201.84451599197928,0.14330299745779485,12485.780866001733,12687.793484990834
D1_BEST_INPUT_FIX,C2_RRF60_20,R1_KEYWORDS_FIRST,S004_比亚迪_IR,S004,S004-Q033,1,False,182.7810799877625,0.07680100679863244,9474.74310400139,9657.614084993838
D2_BEST_CANDIDATE_INPUT,C2_RRF60_20,R0_P8_CURRENT,S004_比亚迪_IR,S004,S004-Q033,1,True,201.84451599197928,0.14330299745779485,12485.780866001733,12687.793484990834
D0_CURRENT_FROZEN_QUALITY,C2_RRF60_20,R0_P8_CURRENT,S004_比亚迪_IR,S004,S004-Q035,1,False,176.87656699854415,0.10550199658609927,10940.476803996717,11117.473574005999
D1_BEST_INPUT_FIX,C2_RRF60_20,R1_KEYWORDS_FIRST,S004_比亚迪_IR,S004,S004-Q035,1,False,151.3090079970425,0.07590200402773917,13962.299766004435,14113.696575994254
D2_BEST_CANDIDATE_INPUT,C2_RRF60_20,R0_P8_CURRENT,S004_比亚迪_IR,S004,S004-Q035,1,True,176.87656699854415,0.10550199658609927,10940.476803996717,11117.473574005999
D0_CURRENT_FROZEN_QUALITY,C2_RRF60_20,R0_P8_CURRENT,S004_比亚迪_IR,S004,S004-Q039,1,False,223.95610700186808,0.09650200081523508,15044.629670999711,15268.697280000197
D1_BEST_INPUT_FIX,C2_RRF60_20,R1_KEYWORDS_FIRST,S004_比亚迪_IR,S004,S004-Q039,1,False,255.83225600712467,0.1530029985588044,16853.182723003556,17109.181182007887
D2_BEST_CANDIDATE_INPUT,C2_RRF60_20,R0_P8_CURRENT,S004_比亚迪_IR,S004,S004-Q039,1,True,223.95610700186808,0.09650200081523508,15044.629670999711,15268.697280000197
D0_CURRENT_FROZEN_QUALITY,C2_RRF60_20,R0_P8_CURRENT,S004_比亚迪_IR,S004,S004-Q042,1,False,399.34584900038317,0.15960300515871495,15651.35191999434,16050.884272000985
D1_BEST_INPUT_FIX,C2_RRF60_20,R1_KEYWORDS_FIRST,S004_比亚迪_IR,S004,S004-Q042,1,False,366.96113100333605,0.07300099241547287,16386.95173501037,16753.997466992587
D2_BEST_CANDIDATE_INPUT,C2_RRF60_20,R0_P8_CURRENT,S004_比亚迪_IR,S004,S004-Q042,1,True,399.34584900038317,0.15960300515871495,15651.35191999434,16050.884272000985
D0_CURRENT_FROZEN_QUALITY,C2_RRF60_20,R0_P8_CURRENT,S004_比亚迪_IR,S004,S004-Q044,1,False,228.48508600145578,0.09230099385604262,15669.222765005543,15897.812551993411
D1_BEST_INPUT_FIX,C2_RRF60_20,R1_KEYWORDS_FIRST,S004_比亚迪_IR,S004,S004-Q044,1,False,229.6185130107915,0.11970200284849852,14498.821268993197,14728.577284986386
D2_BEST_CANDIDATE_INPUT,C2_RRF60_20,R0_P8_CURRENT,S004_比亚迪_IR,S004,S004-Q044,1,True,228.48508600145578,0.09230099385604262,15669.222765005543,15897.812551993411
D0_CURRENT_FROZEN_QUALITY,C2_RRF60_20,R0_P8_CURRENT,S004_比亚迪_IR,S004,S004-Q049,1,False,250.39366500277538,0.09220100764650851,14656.101450003916,14906.60311600368
D1_BEST_INPUT_FIX,C2_RRF60_20,R1_KEYWORDS_FIRST,S004_比亚迪_IR,S004,S004-Q049,1,False,265.6781929981662,0.4956089978804812,15429.475805009133,15695.664006998413
D2_BEST_CANDIDATE_INPUT,C2_RRF60_20,R0_P8_CURRENT,S004_比亚迪_IR,S004,S004-Q049,1,True,250.39366500277538,0.09220100764650851,14656.101450003916,14906.60311600368
D0_CURRENT_FROZEN_QUALITY,C2_RRF60_20,R0_P8_CURRENT,S004_比亚迪_IR,S004,S004-Q052,1,False,334.50695300416555,0.171003004652448,17276.943721008138,17611.65597800573
D1_BEST_INPUT_FIX,C2_RRF60_20,R1_KEYWORDS_FIRST,S004_比亚迪_IR,S004,S004-Q052,1,False,433.0588579905452,0.13090300490148365,16183.392039994942,16616.613301011967
D2_BEST_CANDIDATE_INPUT,C2_RRF60_20,R0_P8_CURRENT,S004_比亚迪_IR,S004,S004-Q052,1,True,334.50695300416555,0.171003004652448,17276.943721008138,17611.65597800573
D0_CURRENT_FROZEN_QUALITY,C2_RRF60_20,R0_P8_CURRENT,S004_比亚迪_IR,S004,S004-Q055,1,False,252.82493900158443,0.15910300135146827,14884.056359995157,15137.069602002157
D1_BEST_INPUT_FIX,C2_RRF60_20,R1_KEYWORDS_FIRST,S004_比亚迪_IR,S004,S004-Q055,1,False,398.48842201172374,0.23360400518868119,14540.992444992298,14939.758272012114
D2_BEST_CANDIDATE_INPUT,C2_RRF60_20,R0_P8_CURRENT,S004_比亚迪_IR,S004,S004-Q055,1,True,252.82493900158443,0.15910300135146827,14884.056359995157,15137.069602002157
D0_CURRENT_FROZEN_QUALITY,C2_RRF60_20,R0_P8_CURRENT,S004_比亚迪_IR,S004,S004-Q056,1,False,399.8820629931288,0.14260200259741396,13993.720961996587,14393.781528007821
D1_BEST_INPUT_FIX,C2_RRF60_20,R1_KEYWORDS_FIRST,S004_比亚迪_IR,S004,S004-Q056,1,False,216.65759799361695,0.07260100392159075,17700.040481999167,17916.784581000684
D2_BEST_CANDIDATE_INPUT,C2_RRF60_20,R0_P8_CURRENT,S004_比亚迪_IR,S004,S004-Q056,1,True,399.8820629931288,0.14260200259741396,13993.720961996587,14393.781528007821
D0_CURRENT_FROZEN_QUALITY,C2_RRF60_20,R0_P8_CURRENT,S004_比亚迪_IR,S004,S004-Q063,1,False,457.4591819982743,0.09740200766827911,18920.31508999935,19377.894174001995
D1_BEST_INPUT_FIX,C2_RRF60_20,R1_KEYWORDS_FIRST,S004_比亚迪_IR,S004,S004-Q063,1,False,499.5395029982319,0.13400100579019636,19322.493302999646,19822.208206998766
D2_BEST_CANDIDATE_INPUT,C2_RRF60_20,R0_P8_CURRENT,S004_比亚迪_IR,S004,S004-Q063,1,True,457.4591819982743,0.09740200766827911,18920.31508999935,19377.894174001995
D0_CURRENT_FROZEN_QUALITY,C2_RRF60_20,R0_P8_CURRENT,S004_比亚迪_IR,S004,S004-Q065,1,False,532.8147039981559,0.09780099208001047,17487.644819993875,18020.584626996424
D1_BEST_INPUT_FIX,C2_RRF60_20,R1_KEYWORDS_FIRST,S004_比亚迪_IR,S004,S004-Q065,1,False,696.4023489999818,0.12350300676189363,15749.695714999689,16446.26066699857
D2_BEST_CANDIDATE_INPUT,C2_RRF60_20,R0_P8_CURRENT,S004_比亚迪_IR,S004,S004-Q065,1,True,532.8147039981559,0.09780099208001047,17487.644819993875,18020.584626996424
D0_CURRENT_FROZEN_QUALITY,C2_RRF60_20,R0_P8_CURRENT,S004_比亚迪_IR,S004,S004-Q066,1,False,192.87161699321587,0.17790299898479134,13761.482264002552,13954.591885005357
D1_BEST_INPUT_FIX,C2_RRF60_20,R1_KEYWORDS_FIRST,S004_比亚迪_IR,S004,S004-Q066,1,False,300.6243580020964,0.08290199912153184,9594.99166700698,9895.726527000079
D2_BEST_CANDIDATE_INPUT,C2_RRF60_20,R0_P8_CURRENT,S004_比亚迪_IR,S004,S004-Q066,1,True,192.87161699321587,0.17790299898479134,13761.482264002552,13954.591885005357
D0_CURRENT_FROZEN_QUALITY,C2_RRF60_20,R0_P8_CURRENT,S004_比亚迪_IR,S004,S004-Q070,1,False,336.06891900126357,0.09460101136937737,13177.770677997614,13513.958498995635
D1_BEST_INPUT_FIX,C2_RRF60_20,R1_KEYWORDS_FIRST,S004_比亚迪_IR,S004,S004-Q070,1,False,344.4463719933992,0.07890099368523806,18932.112417009193,19276.663390002795
D2_BEST_CANDIDATE_INPUT,C2_RRF60_20,R0_P8_CURRENT,S004_比亚迪_IR,S004,S004-Q070,1,True,336.06891900126357,0.09460101136937737,13177.770677997614,13513.958498995635
D0_CURRENT_FROZEN_QUALITY,C2_RRF60_20,R0_P8_CURRENT,S005_宁德时代_合规,S005,S005-Q007,1,False,651.6426939924713,0.06560100882779807,3948.4218659927137,4600.1642610062845
D1_BEST_INPUT_FIX,C2_RRF60_20,R1_KEYWORDS_FIRST,S005_宁德时代_合规,S005,S005-Q007,1,False,307.017575003556,0.03510099486447871,3348.793224009569,3655.8534000068903
D2_BEST_CANDIDATE_INPUT,C2_RRF60_20,R0_P8_CURRENT,S005_宁德时代_合规,S005,S005-Q007,1,True,651.6426939924713,0.06560100882779807,3948.4218659927137,4600.1642610062845
D0_CURRENT_FROZEN_QUALITY,C2_RRF60_20,R0_P8_CURRENT,S005_宁德时代_合规,S005,S005-Q011,1,False,256.82260999747086,0.9977169975172728,5702.331438995316,5960.166965989629
D1_BEST_INPUT_FIX,C2_RRF60_20,R1_KEYWORDS_FIRST,S005_宁德时代_合规,S005,S005-Q011,1,False,185.42160300421529,0.03770100011024624,4629.052999996929,4814.518104001763
D2_BEST_CANDIDATE_INPUT,C2_RRF60_20,R0_P8_CURRENT,S005_宁德时代_合规,S005,S005-Q011,1,True,256.82260999747086,0.9977169975172728,5702.331438995316,5960.166965989629
D0_CURRENT_FROZEN_QUALITY,C2_RRF60_20,R0_P8_CURRENT,S005_宁德时代_合规,S005,S005-Q013,1,False,202.54101199680008,0.08570200589019805,5868.36650899204,6071.004922996508
D1_BEST_INPUT_FIX,C2_RRF60_20,R1_KEYWORDS_FIRST,S005_宁德时代_合规,S005,S005-Q013,1,False,126.37293300940655,0.06510100502055138,5307.01855100051,5433.466784990742
D2_BEST_CANDIDATE_INPUT,C2_RRF60_20,R0_P8_CURRENT,S005_宁德时代_合规,S005,S005-Q013,1,True,202.54101199680008,0.08570200589019805,5868.36650899204,6071.004922996508
D0_CURRENT_FROZEN_QUALITY,C2_RRF60_20,R0_P8_CURRENT,S005_宁德时代_合规,S005,S005-Q014,1,False,110.79075498855673,0.05310100095812231,5735.779399998137,5846.63045599882
D1_BEST_INPUT_FIX,C2_RRF60_20,R1_KEYWORDS_FIRST,S005_宁德时代_合规,S005,S005-Q014,1,False,206.1002779955743,0.044899992644786835,5904.0310100099305,6110.182087999419
D2_BEST_CANDIDATE_INPUT,C2_RRF60_20,R0_P8_CURRENT,S005_宁德时代_合规,S005,S005-Q014,1,True,110.79075498855673,0.05310100095812231,5735.779399998137,5846.63045599882
D0_CURRENT_FROZEN_QUALITY,C2_RRF60_20,R0_P8_CURRENT,S005_宁德时代_合规,S005,S005-Q021,1,False,106.6403800068656,0.07650100451428443,10050.948320000316,10157.673800989869
D1_BEST_INPUT_FIX,C2_RRF60_20,R1_KEYWORDS_FIRST,S005_宁德时代_合规,S005,S005-Q021,1,False,227.93381600058638,0.11620199074968696,10621.351442008745,10849.415260003298
D2_BEST_CANDIDATE_INPUT,C2_RRF60_20,R0_P8_CURRENT,S005_宁德时代_合规,S005,S005-Q021,1,True,106.6403800068656,0.07650100451428443,10050.948320000316,10157.673800989869
D0_CURRENT_FROZEN_QUALITY,C2_RRF60_20,R0_P8_CURRENT,S005_宁德时代_合规,S005,S005-Q022,1,False,267.4907470063772,0.1845030055847019,11650.018278989592,11917.712330003269
D1_BEST_INPUT_FIX,C2_RRF60_20,R1_KEYWORDS_FIRST,S005_宁德时代_合规,S005,S005-Q022,1,False,259.28228499833494,0.11650199303403497,10317.860833994928,10577.27452099789
D2_BEST_CANDIDATE_INPUT,C2_RRF60_20,R0_P8_CURRENT,S005_宁德时代_合规,S005,S005-Q022,1,True,267.4907470063772,0.1845030055847019,11650.018278989592,11917.712330003269
D0_CURRENT_FROZEN_QUALITY,C2_RRF60_20,R0_P8_CURRENT,S005_宁德时代_合规,S005,S005-Q026,1,False,237.2618589870399,0.4882079956587404,10026.526600006036,10264.293767992058
D1_BEST_INPUT_FIX,C2_RRF60_20,R1_KEYWORDS_FIRST,S005_宁德时代_合规,S005,S005-Q026,1,False,112.28497700358275,0.09460099681746215,8614.079167004093,8726.468745007878
D2_BEST_CANDIDATE_INPUT,C2_RRF60_20,R0_P8_CURRENT,S005_宁德时代_合规,S005,S005-Q026,1,True,237.2618589870399,0.4882079956587404,10026.526600006036,10264.293767992058
D0_CURRENT_FROZEN_QUALITY,C2_RRF60_20,R0_P8_CURRENT,S005_宁德时代_合规,S005,S005-Q028,1,False,122.4110129987821,0.14740199549123645,8931.586808001157,9054.161424006452
D1_BEST_INPUT_FIX,C2_RRF60_20,R1_KEYWORDS_FIRST,S005_宁德时代_合规,S005,S005-Q028,1,False,130.2686690032715,0.1685030001681298,12039.767686001142,12170.223157998407
