baseline,config,comparison,session_id,query_id,gold_page_id,gold_source_turn_id,before_rank,after_rank,rank_improvement,before_score,after_score,score_difference
C3,A1,BGE-small Raw-token Pure MaxSim vs C3,S004,S004-Q013,9de4c8e1-1f2d-56af-8e3f-eaed84f7c238,S004-Q001,8,5,3,0.593585193157196,0.6295439600944519,0.03595876693725586
C3,A1,BGE-small Raw-token Pure MaxSim vs C3,S004,S004-Q013,d876eb51-66ba-5437-955a-25c3f405ef2f,S004-Q006,5,8,-3,0.6157102584838867,0.5848388671875,-0.03087139129638672
C3,A1,BGE-small Raw-token Pure MaxSim vs C3,S004,S004-Q014,a60bbf7a-8108-58fc-8b4a-1356764282aa,S004-Q008,2,5,-3,0.5244457125663757,0.5462811589241028,0.02183544635772705
C3,A1,BGE-small Raw-token Pure MaxSim vs C3,S004,S004-Q021,112af49e-d51f-599c-ad67-5cc18432f1a8,S004-Q015,11,5,6,0.6970088481903076,0.5844756364822388,-0.11253321170806885
C3,A1,BGE-small Raw-token Pure MaxSim vs C3,S004,S004-Q022,1404aa4a-3c7a-565e-8e67-9f834683b3b2,S004-Q012,3,1,2,0.7119752168655396,0.6537118554115295,-0.05826336145401001
C3,A1,BGE-small Raw-token Pure MaxSim vs C3,S004,S004-Q022,1e8809d9-9426-51b9-9e17-039093174440,S004-Q018,4,4,0,0.7066170573234558,0.6318281292915344,-0.07478892803192139
C3,A1,BGE-small Raw-token Pure MaxSim vs C3,S004,S004-Q026,7567fc91-4210-59bc-ac74-0cc3060edc83,S004-Q014,18,20,-2,0.7261838316917419,0.6295133829116821,-0.09667044878005981
C3,A1,BGE-small Raw-token Pure MaxSim vs C3,S004,S004-Q026,fadb48cb-a45f-5f46-8f39-e18bd7dff4f1,S004-Q019,14,5,9,0.7453212141990662,0.6787053346633911,-0.06661587953567505
C3,A1,BGE-small Raw-token Pure MaxSim vs C3,S004,S004-Q028,f642437d-2d3c-5b95-a7f6-29f2e68c0a13,S004-Q022,8,1,7,0.7841389775276184,0.6870298385620117,-0.09710913896560669
C3,A1,BGE-small Raw-token Pure MaxSim vs C3,S004,S004-Q033,73b2fb55-c036-52ca-842e-cc784d317c61,S004-Q023,5,9,-4,0.6531623601913452,0.6161899566650391,-0.03697240352630615
C3,A1,BGE-small Raw-token Pure MaxSim vs C3,S004,S004-Q033,dad4c589-bd44-5d61-917f-9435b971db4d,S004-Q029,19,27,-8,0.60422682762146,0.5828118324279785,-0.021414995193481445
C3,A1,BGE-small Raw-token Pure MaxSim vs C3,S004,S004-Q035,dad4c589-bd44-5d61-917f-9435b971db4d,S004-Q029,3,7,-4,0.5494986772537231,0.5671963095664978,0.017697632312774658
C3,A1,BGE-small Raw-token Pure MaxSim vs C3,S004,S004-Q039,c022f180-c519-52a7-9c70-3f15928609b5,S004-Q027,4,8,-4,0.5578400492668152,0.6255877017974854,0.06774765253067017
C3,A1,BGE-small Raw-token Pure MaxSim vs C3,S004,S004-Q039,594016a4-b321-5143-a8c6-3923fed20111,S004-Q032,21,15,6,0.489423006772995,0.6118925213813782,0.12246951460838318
C3,A1,BGE-small Raw-token Pure MaxSim vs C3,S004,S004-Q042,c61777d3-f94f-5655-9b6b-9d6cdc28c303,S004-Q036,4,7,-3,0.5434472560882568,0.5262336730957031,-0.01721358299255371
C3,A1,BGE-small Raw-token Pure MaxSim vs C3,S004,S004-Q044,094486b7-1e86-5360-8005-66c6886152c2,S004-Q034,40,35,5,0.30329322814941406,0.41205766797065735,0.10876443982124329
C3,A1,BGE-small Raw-token Pure MaxSim vs C3,S004,S004-Q044,682aecdf-197a-5dc6-b88d-886b08ffb500,S004-Q040,28,5,23,0.3380138576030731,0.49330398440361023,0.1552901268005371
C3,A1,BGE-small Raw-token Pure MaxSim vs C3,S004,S004-Q049,08c5243c-c754-5bb1-b020-dfbf21f542d7,S004-Q043,22,34,-12,0.5372671484947205,0.5239356160163879,-0.01333153247833252
C3,A1,BGE-small Raw-token Pure MaxSim vs C3,S004,S004-Q052,682aecdf-197a-5dc6-b88d-886b08ffb500,S004-Q040,36,9,27,0.5712360143661499,0.6474375128746033,0.07620149850845337
C3,A1,BGE-small Raw-token Pure MaxSim vs C3,S004,S004-Q052,b229284b-6a2b-5cfb-a8c8-0ccc1bd72603,S004-Q045,17,5,12,0.6142544746398926,0.6506497263908386,0.036395251750946045
C3,A1,BGE-small Raw-token Pure MaxSim vs C3,S004,S004-Q055,b229284b-6a2b-5cfb-a8c8-0ccc1bd72603,S004-Q045,25,28,-3,0.5234483480453491,0.552494466304779,0.02904611825942993
C3,A1,BGE-small Raw-token Pure MaxSim vs C3,S004,S004-Q055,90248870-b2cb-59d2-a707-79d09f366d8a,S004-Q051,33,38,-5,0.5125783085823059,0.5388466119766235,0.026268303394317627
C3,A1,BGE-small Raw-token Pure MaxSim vs C3,S004,S004-Q056,adc1eeb8-b0f8-5877-88cf-abdd23798b3a,S004-Q050,3,24,-21,0.6123521327972412,0.5825991630554199,-0.02975296974182129
C3,A1,BGE-small Raw-token Pure MaxSim vs C3,S004,S004-Q063,2c5547ce-bd04-536c-8b2d-e09ae5633e53,S004-Q057,26,11,15,0.4568561911582947,0.5245200991630554,0.06766390800476074
C3,A1,BGE-small Raw-token Pure MaxSim vs C3,S004,S004-Q065,ca05266e-320c-5081-9d2d-f7c8689c58a9,S004-Q053,12,10,2,0.4582591652870178,0.5275362133979797,0.06927704811096191
C3,A1,BGE-small Raw-token Pure MaxSim vs C3,S004,S004-Q065,28de896e-9356-58a4-a8c5-c3efe7770f57,S004-Q058,2,13,-11,0.47814619541168213,0.5215306878089905,0.04338449239730835
C3,A1,BGE-small Raw-token Pure MaxSim vs C3,S004,S004-Q066,52990abe-a81c-5937-b506-8a88315cc3c0,S004-Q056,15,23,-8,0.42474165558815,0.4888902008533478,0.06414854526519775
C3,A1,BGE-small Raw-token Pure MaxSim vs C3,S004,S004-Q066,57ef23a9-5ba4-568c-9cc1-4c5e9a47ec7a,S004-Q062,22,27,-5,0.41263967752456665,0.48278534412384033,0.07014566659927368
C3,A1,BGE-small Raw-token Pure MaxSim vs C3,S004,S004-Q070,2e530daf-4b7a-5b20-9fe7-9c23daee4af6,S004-Q064,4,4,0,0.5201765894889832,0.5525622963905334,0.03238570690155029
C3,A1,BGE-small Raw-token Pure MaxSim vs C3,S005,S005-Q007,73dd18d4-5dac-5f27-ac96-83de10de4633,S005-Q001,2,3,-1,0.4894738793373108,0.4302024245262146,-0.05927145481109619
C3,A1,BGE-small Raw-token Pure MaxSim vs C3,S005,S005-Q011,73dd18d4-5dac-5f27-ac96-83de10de4633,S005-Q001,7,7,0,0.4091431200504303,0.46011778712272644,0.05097466707229614
C3,A1,BGE-small Raw-token Pure MaxSim vs C3,S005,S005-Q011,9c806b54-004f-57bf-8755-c4a0eebd929e,S005-Q007,2,2,0,0.4483288526535034,0.5181315541267395,0.06980270147323608
C3,A1,BGE-small Raw-token Pure MaxSim vs C3,S005,S005-Q013,73dd18d4-5dac-5f27-ac96-83de10de4633,S005-Q001,9,9,0,0.4276643693447113,0.46960312128067017,0.04193875193595886
C3,A1,BGE-small Raw-token Pure MaxSim vs C3,S005,S005-Q013,6e436632-8d73-58b8-a746-7cbc36ffe10f,S005-Q006,1,1,0,0.4773827791213989,0.5201767683029175,0.042793989181518555
C3,A1,BGE-small Raw-token Pure MaxSim vs C3,S005,S005-Q014,c64751d6-21c8-5c09-87da-48f940293661,S005-Q008,4,2,2,0.42706114053726196,0.48017317056655884,0.053112030029296875
C3,A1,BGE-small Raw-token Pure MaxSim vs C3,S005,S005-Q021,5095d8f5-e975-5011-976e-e587c31560f2,S005-Q015,4,4,0,0.5493555665016174,0.5263277292251587,-0.02302783727645874
C3,A1,BGE-small Raw-token Pure MaxSim vs C3,S005,S005-Q022,bcb24496-086a-528b-a09e-86bae79fa560,S005-Q012,11,9,2,0.5612436532974243,0.5524237155914307,-0.008819937705993652
C3,A1,BGE-small Raw-token Pure MaxSim vs C3,S005,S005-Q022,c16509f9-dd00-5e11-9acf-ecc8f08ad424,S005-Q018,14,13,1,0.5384949445724487,0.547857403755188,0.009362459182739258
C3,A1,BGE-small Raw-token Pure MaxSim vs C3,S005,S005-Q026,87d6b0ff-8b24-5176-ba24-dbc110c6e1d5,S005-Q014,5,11,-6,0.6158711314201355,0.5582799315452576,-0.05759119987487793
C3,A1,BGE-small Raw-token Pure MaxSim vs C3,S005,S005-Q026,daf8b285-37ac-5e07-a640-74fc9322fe21,S005-Q019,10,9,1,0.5733019709587097,0.5649182796478271,-0.008383691310882568
C3,A1,BGE-small Raw-token Pure MaxSim vs C3,S005,S005-Q028,102b7fa7-9564-5e73-98e7-41fde776fa99,S005-Q022,13,17,-4,0.5440734028816223,0.5690436959266663,0.024970293045043945
C3,A1,BGE-small Raw-token Pure MaxSim vs C3,S005,S005-Q033,407824ab-fd2c-5a7b-ac60-4e9d2ed5311e,S005-Q023,1,1,0,0.6653862595558167,0.6076697707176208,-0.0577164888381958
C3,A1,BGE-small Raw-token Pure MaxSim vs C3,S005,S005-Q033,52954b6d-4823-5e0a-955d-8a3b24df0a30,S005-Q029,2,2,0,0.6522879004478455,0.6024664640426636,-0.049821436405181885
C3,A1,BGE-small Raw-token Pure MaxSim vs C3,S005,S005-Q035,52954b6d-4823-5e0a-955d-8a3b24df0a30,S005-Q029,5,6,-1,0.6095507144927979,0.5675141215324402,-0.042036592960357666
C3,A1,BGE-small Raw-token Pure MaxSim vs C3,S005,S005-Q039,e0f6fcfc-3a3a-5dbe-8aa0-d690b2179326,S005-Q027,21,24,-3,0.46689894795417786,0.4687684178352356,0.0018694698810577393
C3,A1,BGE-small Raw-token Pure MaxSim vs C3,S005,S005-Q039,a9136ff5-7fca-58fe-8907-08b361042647,S005-Q032,9,23,-14,0.5086044073104858,0.46932291984558105,-0.039281487464904785
C3,A1,BGE-small Raw-token Pure MaxSim vs C3,S005,S005-Q042,19b9c9f1-754d-5322-831d-a2b5bbc632f9,S005-Q036,18,5,13,0.5557105541229248,0.5981041789054871,0.042393624782562256
C3,A1,BGE-small Raw-token Pure MaxSim vs C3,S005,S005-Q044,53a0c2bd-e2e0-5a10-8976-c6a159c1cd78,S005-Q034,16,17,-1,0.5743467211723328,0.545309841632843,-0.029036879539489746
C3,A1,BGE-small Raw-token Pure MaxSim vs C3,S005,S005-Q044,009ec1d2-83f6-5755-bd7a-e5a92eda1890,S005-Q040,1,2,-1,0.650495707988739,0.5973200798034668,-0.05317562818527222
C3,A1,BGE-small Raw-token Pure MaxSim vs C3,S005,S005-Q049,d0b649b9-d683-5ad9-a5a6-64c75b0bc996,S005-Q043,1,2,-1,0.6233232617378235,0.568321943283081,-0.05500131845474243
C3,A1,BGE-small Raw-token Pure MaxSim vs C3,S005,S005-Q052,009ec1d2-83f6-5755-bd7a-e5a92eda1890,S005-Q040,1,2,-1,0.6313807368278503,0.6021914482116699,-0.02918928861618042
C3,A1,BGE-small Raw-token Pure MaxSim vs C3,S005,S005-Q052,c50cce28-4618-514d-bc83-20a57b6f5562,S005-Q045,26,40,-14,0.5303848385810852,0.4993422329425812,-0.03104260563850403
C3,A1,BGE-small Raw-token Pure MaxSim vs C3,S005,S005-Q055,c50cce28-4618-514d-bc83-20a57b6f5562,S005-Q045,24,16,8,0.5050852298736572,0.48946499824523926,-0.015620231628417969
C3,A1,BGE-small Raw-token Pure MaxSim vs C3,S005,S005-Q055,cc845b3c-bd6e-511e-8bf1-44f5e08cf54a,S005-Q051,7,3,4,0.5447832942008972,0.5401342511177063,-0.004649043083190918
C3,A1,BGE-small Raw-token Pure MaxSim vs C3,S005,S005-Q056,749bba84-be69-55e2-98a1-a9617e473fb0,S005-Q050,17,13,4,0.5247721672058105,0.5539678335189819,0.029195666313171387
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S001,S001-Q007,2631e802-75be-5089-9418-baece6a717cf,S001-Q001,3,3,0,0.428148090839386,0.4823203980922699,0.05417230725288391
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S001,S001-Q011,2631e802-75be-5089-9418-baece6a717cf,S001-Q001,4,4,0,0.466714084148407,0.531527042388916,0.06481295824050903
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S001,S001-Q011,dc12b285-c21d-5cfe-84a2-d016fce5ffe6,S001-Q007,1,5,-4,0.5079617500305176,0.5294185876846313,0.02145683765411377
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S001,S001-Q013,2631e802-75be-5089-9418-baece6a717cf,S001-Q001,6,8,-2,0.5258427858352661,0.5907148718833923,0.06487208604812622
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S001,S001-Q013,9b4b60a1-f0f9-5368-b4ce-b441752321bb,S001-Q006,5,4,1,0.5786083340644836,0.6105033159255981,0.0318949818611145
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S001,S001-Q014,f99dbe58-f286-568d-b1fe-f1ebe59c0e0a,S001-Q008,3,2,1,0.6154555082321167,0.6100043654441833,-0.00545114278793335
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S001,S001-Q021,f1228bac-12d1-520f-9787-52a8cdcd49db,S001-Q015,7,14,-7,0.6190251111984253,0.5932337641716003,-0.02579134702682495
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S001,S001-Q022,34fa3574-894f-575c-b9b0-0a183473746e,S001-Q012,13,14,-1,0.5578075647354126,0.566558301448822,0.008750736713409424
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S001,S001-Q022,55e7e466-3b1c-5014-85fc-2a14618ce254,S001-Q018,11,8,3,0.5649251937866211,0.5838581323623657,0.01893293857574463
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S001,S001-Q026,289ba3d6-8b24-5c77-8df9-7af211ee1007,S001-Q014,3,5,-2,0.6154380440711975,0.5575987696647644,-0.057839274406433105
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S001,S001-Q026,88e975b7-0f5a-5f5c-98ce-e461dcab93b8,S001-Q019,12,7,5,0.544538140296936,0.5471680164337158,0.002629876136779785
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S001,S001-Q028,44777fdf-abd5-5570-b0aa-8e3f1cb44000,S001-Q022,3,4,-1,0.4967461824417114,0.4909929037094116,-0.005753278732299805
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S001,S001-Q033,d5c03971-3795-5256-a75f-b3921d61a92d,S001-Q023,2,3,-1,0.5816625952720642,0.5961246490478516,0.014462053775787354
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S001,S001-Q033,b4497adc-7393-57c0-8917-ce3372fbd151,S001-Q029,24,12,12,0.4725983738899231,0.5748983025550842,0.10229992866516113
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S001,S001-Q035,b4497adc-7393-57c0-8917-ce3372fbd151,S001-Q029,23,25,-2,0.39940428733825684,0.47762513160705566,0.07822084426879883
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S001,S001-Q039,31eb0f30-7b80-5d07-8ba6-bc6a6a24cb62,S001-Q027,1,9,-8,0.520713210105896,0.5063502192497253,-0.014362990856170654
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S001,S001-Q039,c107828c-a741-55f6-8e0c-446cfbdba215,S001-Q032,13,25,-12,0.4627559781074524,0.46977531909942627,0.007019340991973877
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S001,S001-Q042,0ec56d0d-4e11-511a-9b98-5f6bddfc2dcc,S001-Q036,7,33,-26,0.516326904296875,0.5018453598022461,-0.014481544494628906
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S001,S001-Q044,32b5d492-2df9-5ed9-ac46-caca5c87097c,S001-Q034,4,4,0,0.41738826036453247,0.4869929254055023,0.06960466504096985
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S001,S001-Q044,4054aab2-0aa7-5019-b341-077265511add,S001-Q040,6,21,-15,0.41101235151290894,0.45673757791519165,0.045725226402282715
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S001,S001-Q049,de592e81-e050-536b-8909-32866c85f6c2,S001-Q043,11,17,-6,0.6024776697158813,0.5681548714637756,-0.03432279825210571
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S002,S002-Q007,f70d87dd-c4b9-59de-a761-869308b1818b,S002-Q001,3,3,0,0.37535619735717773,0.43611207604408264,0.06075587868690491
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S002,S002-Q011,f70d87dd-c4b9-59de-a761-869308b1818b,S002-Q001,7,7,0,0.35073208808898926,0.47927650809288025,0.128544420003891
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S002,S002-Q011,03c3981b-3b09-56ca-a545-043c8ff0d240,S002-Q007,5,5,0,0.3698793947696686,0.486285924911499,0.11640653014183044
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S002,S002-Q013,f70d87dd-c4b9-59de-a761-869308b1818b,S002-Q001,9,9,0,0.3458166718482971,0.43937012553215027,0.09355345368385315
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S002,S002-Q013,a6c0000c-f234-59a1-b6e5-1283680d9b77,S002-Q006,5,5,0,0.3781711459159851,0.4725053012371063,0.09433415532112122
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S002,S002-Q014,37d568b0-90c6-5481-b7d9-e0101fd95e52,S002-Q008,6,3,3,0.47782114148139954,0.528861939907074,0.05104079842567444
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S002,S002-Q021,691ce2a8-c4c3-51f3-8cb7-32f42cdee99e,S002-Q015,15,12,3,0.6479976177215576,0.5587782859802246,-0.08921933174133301
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S002,S002-Q022,4d8b4bb3-4a1f-538c-af07-cc0ce19ea796,S002-Q012,11,5,6,0.7154013514518738,0.6222608089447021,-0.09314054250717163
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S002,S002-Q022,b304ab57-b911-5070-88ba-fca4f39a37e8,S002-Q018,7,14,-7,0.7325950860977173,0.6068816184997559,-0.12571346759796143
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S002,S002-Q026,00ce1b35-d357-53e0-a42e-a8f97d4a07f0,S002-Q014,8,11,-3,0.6824973225593567,0.5548327565193176,-0.12766456604003906
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S002,S002-Q026,e64218f2-62ce-555a-ba53-f3fd1214e0f7,S002-Q019,10,5,5,0.6791412234306335,0.5603935122489929,-0.11874771118164062
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S002,S002-Q028,42756865-0f8f-5dcc-a050-6ecec5b828ce,S002-Q022,2,9,-7,0.7513960599899292,0.6430830955505371,-0.10831296443939209
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S002,S002-Q033,79860bb6-6010-5ca0-ac81-f4327e2bff44,S002-Q023,2,1,1,0.7454124689102173,0.6295318603515625,-0.11588060855865479
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S002,S002-Q033,893b3ae9-1f94-5436-8c6d-54e200693867,S002-Q029,11,12,-1,0.7210525870323181,0.5955548286437988,-0.1254977583885193
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S002,S002-Q035,893b3ae9-1f94-5436-8c6d-54e200693867,S002-Q029,11,13,-2,0.7214906811714172,0.5948871374130249,-0.12660354375839233
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S002,S002-Q039,0dd982c7-f7b2-5ac0-8c16-56d44bbe4330,S002-Q027,13,35,-22,0.6772738099098206,0.5275255441665649,-0.14974826574325562
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S002,S002-Q039,78a623b8-bff9-5b45-b990-24d74e714f9b,S002-Q032,2,8,-6,0.7298577427864075,0.5802013874053955,-0.14965635538101196
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S002,S002-Q042,5c22c135-b86e-56a3-83eb-7484d1183dca,S002-Q036,12,7,5,0.6979053020477295,0.6636884212493896,-0.034216880798339844
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S002,S002-Q044,57b8caa3-b46e-50f2-a65a-bb244543b1c3,S002-Q034,39,26,13,0.6558573842048645,0.5645140409469604,-0.09134334325790405
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S002,S002-Q044,647fce0c-6320-5a98-819d-50dff3300582,S002-Q040,4,6,-2,0.7309869527816772,0.6073721051216125,-0.1236148476600647
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S002,S002-Q049,57600f18-283a-5f61-bf9e-7a48d4f8d3c5,S002-Q043,4,3,1,0.67808997631073,0.6191619038581848,-0.058928072452545166
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S002,S002-Q052,647fce0c-6320-5a98-819d-50dff3300582,S002-Q040,1,1,0,0.6072694063186646,0.6290574669837952,0.021788060665130615
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S002,S002-Q052,d728a292-3080-5624-89ff-d8e05d09e8ca,S002-Q045,15,31,-16,0.4818408787250519,0.47652068734169006,-0.005320191383361816
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S002,S002-Q055,d728a292-3080-5624-89ff-d8e05d09e8ca,S002-Q045,16,19,-3,0.492669016122818,0.5247281789779663,0.032059162855148315
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S002,S002-Q055,2e583969-bc65-5074-a7fe-0424438cd092,S002-Q051,12,13,-1,0.5007023811340332,0.532721757888794,0.03201937675476074
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S002,S002-Q056,e40ec65e-2907-515a-b1dd-3bec39109106,S002-Q050,36,48,-12,0.33248934149742126,0.42941221594810486,0.0969228744506836
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S002,S002-Q063,3549589e-05fe-5631-9385-5379f8dd4396,S002-Q057,11,31,-20,0.6479683518409729,0.6477393507957458,-0.00022900104522705078
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S002,S002-Q065,a2f4bee5-f836-545e-8197-d79f3f2d284c,S002-Q053,1,4,-3,0.650933027267456,0.643206000328064,-0.00772702693939209
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S002,S002-Q065,7cf76f8c-3ecc-5aa0-8867-9b1934ccb270,S002-Q058,6,9,-3,0.6310549378395081,0.639373779296875,0.008318841457366943
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S002,S002-Q066,166328f1-a89c-5b18-8a53-02ac909e0849,S002-Q056,1,1,0,0.6374316811561584,0.6586372256278992,0.021205544471740723
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S002,S002-Q066,323c7c4f-02b6-5801-9c72-3623423fb3c6,S002-Q062,11,3,8,0.5550165176391602,0.6429859399795532,0.08796942234039307
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S002,S002-Q070,95dce1c8-76eb-5c10-b622-b77e03c00526,S002-Q064,11,7,4,0.4726150631904602,0.5260927677154541,0.053477704524993896
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S003,S003-Q007,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,2,2,0,0.3476473391056061,0.4165148138999939,0.06886747479438782
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S003,S003-Q011,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,4,2,2,0.4727919101715088,0.5125342607498169,0.039742350578308105
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S003,S003-Q011,aacabfac-ac8e-5c81-8f0b-9adc0eeeef33,S003-Q007,1,6,-5,0.494103342294693,0.47932183742523193,-0.01478150486946106
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S003,S003-Q013,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,6,1,5,0.49814823269844055,0.5997381210327148,0.10158988833427429
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S003,S003-Q013,914dcda3-55d6-504a-9159-f6f54938f31f,S003-Q006,5,7,-2,0.5069320797920227,0.541326105594635,0.034394025802612305
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S003,S003-Q014,22322d48-4d17-5d2e-8760-ab1acaeb9f0a,S003-Q008,1,1,0,0.6167545914649963,0.5740976333618164,-0.04265695810317993
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S003,S003-Q021,1b59ffe6-5fba-511e-b39a-6529e998d6ca,S003-Q015,7,12,-5,0.6651113629341125,0.6277206540107727,-0.037390708923339844
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S003,S003-Q022,4b59a558-4eb8-5c30-a40b-2e1cc9df12a2,S003-Q012,1,1,0,0.6499589681625366,0.6210260987281799,-0.02893286943435669
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S003,S003-Q022,bd6d22da-10ea-5784-b308-d3f5d1f57469,S003-Q018,3,3,0,0.6119412183761597,0.5987883806228638,-0.013152837753295898
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S003,S003-Q026,cee54426-e3ab-5ae2-aaab-81de729e05f3,S003-Q014,15,22,-7,0.5855612754821777,0.5166242718696594,-0.06893700361251831
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S003,S003-Q026,bd0dc9f1-4c0c-5c9f-b9c0-5a7b5051b7f2,S003-Q019,7,8,-1,0.6343926787376404,0.5951793193817139,-0.039213359355926514
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S003,S003-Q028,9ca9c523-e56d-58df-aa6b-c54a80e3dbb5,S003-Q022,6,9,-3,0.5726884603500366,0.5627097487449646,-0.009978711605072021
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S003,S003-Q033,c96d749e-7c02-5289-ab48-fd03586dd5b1,S003-Q023,12,11,1,0.5834260582923889,0.5538077354431152,-0.02961832284927368
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S003,S003-Q033,1b535a84-9ae4-50ee-bbda-1d7ba186183e,S003-Q029,21,18,3,0.54683518409729,0.5439399480819702,-0.0028952360153198242
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S003,S003-Q035,1b535a84-9ae4-50ee-bbda-1d7ba186183e,S003-Q029,17,22,-5,0.5243327021598816,0.5521146655082703,0.027781963348388672
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S003,S003-Q039,4ed05884-3478-5a91-a63f-3067fd41956d,S003-Q027,2,8,-6,0.6725355982780457,0.6447738409042358,-0.027761757373809814
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S003,S003-Q039,c94687e6-820c-5c03-a774-40d03e0f70be,S003-Q032,29,17,12,0.5633748769760132,0.6186471581459045,0.05527228116989136
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S003,S003-Q042,82bf5c46-13d0-5fb7-9826-308047a68fc7,S003-Q036,6,12,-6,0.5420230627059937,0.533708930015564,-0.008314132690429688
C3,A2,C3 Top60 + BGE-small Raw-token MaxSim vs C3,S003,S003-Q044,ae9f0678-a87f-5377-8edd-5fbd8ff4b4fa,S003-Q034,33,33,0,0.4599473774433136,0.4787904620170593,0.018843084573745728
