Model,kind,session_id,item_id,source_turn_id,token_count,max_length,truncated,summary_tokens,summary_tokens_kept,summary_truncated,keywords_tokens,keywords_tokens_kept,keywords_status
Alibaba-NLP/gte-multilingual-base,Page,S005,a6d574ae-85f4-5f09-bbc7-719662503882,S005-Q039,326,1024,False,285,285,False,39,39,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S005,009ec1d2-83f6-5755-bd7a-e5a92eda1890,S005-Q040,442,1024,False,403,403,False,37,37,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S005,7b901b57-fd64-51b3-a073-3aa8e2a4929b,S005-Q041,339,1024,False,305,305,False,32,32,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S005,21131242-a214-57ce-841f-d10c8cbb805e,S005-Q042,272,1024,False,233,233,False,37,37,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S005,d0b649b9-d683-5ad9-a5a6-64c75b0bc996,S005-Q043,270,1024,False,230,230,False,38,38,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S005,96f6fc31-cee5-5637-a13f-b2ae146c58b7,S005-Q044,450,1024,False,412,412,False,36,36,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S005,c50cce28-4618-514d-bc83-20a57b6f5562,S005-Q045,464,1024,False,426,426,False,36,36,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S005,10de88b7-6d28-5774-a1e3-92fc8ad6843a,S005-Q046,361,1024,False,321,321,False,38,38,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S005,402d80f5-7fb4-57d6-9e5a-0e7faed1ae4f,S005-Q047,366,1024,False,327,327,False,37,37,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S005,c566259c-e8fd-5f66-a294-fb16d575f54b,S005-Q048,452,1024,False,414,414,False,36,36,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S005,cc0a6fcd-d092-53c3-ac16-adbb68811389,S005-Q049,450,1024,False,407,407,False,41,41,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S005,749bba84-be69-55e2-98a1-a9617e473fb0,S005-Q050,443,1024,False,405,405,False,36,36,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S005,cc845b3c-bd6e-511e-8bf1-44f5e08cf54a,S005-Q051,342,1024,False,302,302,False,38,38,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S005,857b0bd9-6611-5be5-8d90-070e077f6fc4,S005-Q052,446,1024,False,409,409,False,35,35,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S005,717fd366-30fd-5173-b161-622d5495f84e,S005-Q053,249,1024,False,216,216,False,31,31,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S005,084958dd-0770-5118-9ffa-5465154220aa,S005-Q054,270,1024,False,236,236,False,32,32,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S005,1873b85d-7e29-5cd2-b00f-9e464c740f1f,S005-Q055,420,1024,False,378,378,False,40,40,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Query,S001,S001-Q007,,45,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S001,S001-Q011,,36,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S001,S001-Q013,,66,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S001,S001-Q014,,32,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S001,S001-Q021,,48,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S001,S001-Q022,,32,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S001,S001-Q026,,57,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S001,S001-Q028,,34,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S001,S001-Q033,,44,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S001,S001-Q035,,39,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S001,S001-Q039,,35,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S001,S001-Q042,,36,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S001,S001-Q044,,34,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S001,S001-Q049,,60,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S002,S002-Q007,,36,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S002,S002-Q011,,23,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S002,S002-Q013,,38,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S002,S002-Q014,,34,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S002,S002-Q021,,49,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S002,S002-Q022,,47,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S002,S002-Q026,,50,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S002,S002-Q028,,65,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S002,S002-Q033,,49,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S002,S002-Q035,,70,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S002,S002-Q039,,46,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S002,S002-Q042,,55,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S002,S002-Q044,,46,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S002,S002-Q049,,48,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S002,S002-Q052,,37,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S002,S002-Q055,,34,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S002,S002-Q056,,32,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S002,S002-Q063,,61,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S002,S002-Q065,,41,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S002,S002-Q066,,51,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S002,S002-Q070,,33,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S003,S003-Q007,,35,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S003,S003-Q011,,30,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S003,S003-Q013,,40,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S003,S003-Q014,,33,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S003,S003-Q021,,41,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S003,S003-Q022,,32,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S003,S003-Q026,,45,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S003,S003-Q028,,46,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S003,S003-Q033,,51,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S003,S003-Q035,,36,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S003,S003-Q039,,46,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S003,S003-Q042,,39,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S003,S003-Q044,,32,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S003,S003-Q049,,45,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S003,S003-Q052,,67,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S003,S003-Q055,,41,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S003,S003-Q056,,48,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S003,S003-Q063,,31,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S003,S003-Q065,,33,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S003,S003-Q066,,39,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S003,S003-Q070,,36,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S003,S003-Q077,,46,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S003,S003-Q078,,34,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S003,S003-Q084,,66,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S003,S003-Q088,,48,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S003,S003-Q091,,34,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S004,S004-Q007,,36,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S004,S004-Q011,,47,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S004,S004-Q013,,43,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S004,S004-Q014,,38,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S004,S004-Q021,,43,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S004,S004-Q022,,66,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S004,S004-Q026,,83,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S004,S004-Q028,,52,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S004,S004-Q033,,57,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S004,S004-Q035,,36,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S004,S004-Q039,,74,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S004,S004-Q042,,39,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S004,S004-Q044,,32,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S004,S004-Q049,,48,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S004,S004-Q052,,73,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S004,S004-Q055,,52,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S004,S004-Q056,,52,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S004,S004-Q063,,33,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S004,S004-Q065,,37,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S004,S004-Q066,,32,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S004,S004-Q070,,39,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S005,S005-Q007,,33,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S005,S005-Q011,,37,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S005,S005-Q013,,41,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S005,S005-Q014,,35,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S005,S005-Q021,,32,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S005,S005-Q022,,34,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S005,S005-Q026,,45,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S005,S005-Q028,,48,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S005,S005-Q033,,38,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S005,S005-Q035,,41,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S005,S005-Q039,,29,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S005,S005-Q042,,45,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S005,S005-Q044,,32,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S005,S005-Q049,,38,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S005,S005-Q052,,39,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S005,S005-Q055,,34,1024,False,,,,,,
Alibaba-NLP/gte-multilingual-base,Query,S005,S005-Q056,,34,1024,False,,,,,,
