config,comparison,session_id,query_id,gold_page_id,gold_source_turn_id,before_rank,after_rank,rank_improvement,before_score,after_score,score_difference
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S003,S003-Q065,92bbf5d0-665d-52fa-92dd-d73231b6a2f4,S003-Q053,18,7,11,0.4406288266181946,0.5685656666755676,0.12793684005737305
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S003,S003-Q065,ad470150-cd72-5d94-9d96-467573c4b92b,S003-Q058,14,22,-8,0.4429168999195099,0.5278317928314209,0.08491489291191101
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S003,S003-Q066,3e1cec0a-77e2-5463-865e-1f49b78e966c,S003-Q056,1,3,-2,0.48954805731773376,0.5405796766281128,0.05103161931037903
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S003,S003-Q066,e6b075df-0710-53c0-a850-a6bc715553b6,S003-Q062,18,13,5,0.4069208800792694,0.5040199160575867,0.09709903597831726
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S003,S003-Q070,6e93a473-ae4a-524c-aee1-43aafd7f6bb0,S003-Q064,4,9,-5,0.4601253867149353,0.5726947784423828,0.11256939172744751
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S003,S003-Q077,21f9ae05-f6a0-5cc5-af10-142d014dcf11,S003-Q067,16,11,5,0.6070505380630493,0.6826425790786743,0.075592041015625
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S003,S003-Q077,96af7f08-1678-5164-9e1e-935a577a7d1b,S003-Q071,54,45,9,0.5469114780426025,0.6241456866264343,0.07723420858383179
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S003,S003-Q077,2fdaac5c-103c-5100-8480-7d15511a3658,S003-Q073,24,12,12,0.5937093496322632,0.6768087148666382,0.083099365234375
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S003,S003-Q078,70584af0-da6d-5ee7-9e7c-ad3f962ef545,S003-Q066,5,4,1,0.5364928841590881,0.6038116812705994,0.06731879711151123
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S003,S003-Q078,96af7f08-1678-5164-9e1e-935a577a7d1b,S003-Q071,47,33,14,0.482970654964447,0.5641703605651855,0.08119970560073853
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S003,S003-Q084,15caa01c-5d97-5da1-93ca-bbb8a8cf5f22,S003-Q078,30,51,-21,0.6417790651321411,0.5716773867607117,-0.07010167837142944
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S003,S003-Q088,15caa01c-5d97-5da1-93ca-bbb8a8cf5f22,S003-Q078,12,51,-39,0.6042231917381287,0.6000543832778931,-0.004168808460235596
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S003,S003-Q088,dc75d4a6-dbec-512b-bed7-4048466382c6,S003-Q084,48,50,-2,0.5702548027038574,0.6000753045082092,0.029820501804351807
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S003,S003-Q091,68d070f4-4242-579d-b5a8-83f3dc6283b3,S003-Q079,22,14,8,0.5237754583358765,0.5501790046691895,0.02640354633331299
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S003,S003-Q091,dc75d4a6-dbec-512b-bed7-4048466382c6,S003-Q084,3,5,-2,0.5488320589065552,0.5860755443572998,0.03724348545074463
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S003,S003-Q091,ff75fe78-c1af-5b7a-a243-9648b6132a06,S003-Q085,23,9,14,0.5221955180168152,0.5617207288742065,0.03952521085739136
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S004,S004-Q007,9de4c8e1-1f2d-56af-8e3f-eaed84f7c238,S004-Q001,3,3,0,0.35100364685058594,0.5336263179779053,0.18262267112731934
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S004,S004-Q011,9de4c8e1-1f2d-56af-8e3f-eaed84f7c238,S004-Q001,7,6,1,0.5022115111351013,0.5865423679351807,0.08433085680007935
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S004,S004-Q011,75c0a8f8-fa8f-5fdb-89db-f1e0f0f43bb4,S004-Q007,1,1,0,0.6210789084434509,0.677075982093811,0.05599707365036011
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S004,S004-Q013,9de4c8e1-1f2d-56af-8e3f-eaed84f7c238,S004-Q001,8,8,0,0.593585193157196,0.6566706895828247,0.06308549642562866
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S004,S004-Q013,d876eb51-66ba-5437-955a-25c3f405ef2f,S004-Q006,5,9,-4,0.6157102584838867,0.6498985290527344,0.034188270568847656
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S004,S004-Q014,a60bbf7a-8108-58fc-8b4a-1356764282aa,S004-Q008,2,7,-5,0.5244457125663757,0.5949380397796631,0.07049232721328735
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S004,S004-Q021,112af49e-d51f-599c-ad67-5cc18432f1a8,S004-Q015,11,6,5,0.6970088481903076,0.635066568851471,-0.06194227933883667
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S004,S004-Q022,1404aa4a-3c7a-565e-8e67-9f834683b3b2,S004-Q012,3,1,2,0.7119752168655396,0.7513253092765808,0.03935009241104126
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S004,S004-Q022,1e8809d9-9426-51b9-9e17-039093174440,S004-Q018,4,4,0,0.7066170573234558,0.7002307176589966,-0.0063863396644592285
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S004,S004-Q026,7567fc91-4210-59bc-ac74-0cc3060edc83,S004-Q014,18,21,-3,0.7261838316917419,0.6407430171966553,-0.08544081449508667
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S004,S004-Q026,fadb48cb-a45f-5f46-8f39-e18bd7dff4f1,S004-Q019,14,7,7,0.7453212141990662,0.7166712880134583,-0.02864992618560791
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S004,S004-Q028,f642437d-2d3c-5b95-a7f6-29f2e68c0a13,S004-Q022,8,1,7,0.7841389775276184,0.7259297370910645,-0.058209240436553955
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S004,S004-Q033,73b2fb55-c036-52ca-842e-cc784d317c61,S004-Q023,5,4,1,0.6531623601913452,0.6985905766487122,0.04542821645736694
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S004,S004-Q033,dad4c589-bd44-5d61-917f-9435b971db4d,S004-Q029,19,6,13,0.60422682762146,0.6941500306129456,0.0899232029914856
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S004,S004-Q035,dad4c589-bd44-5d61-917f-9435b971db4d,S004-Q029,3,7,-4,0.5494986772537231,0.6165722608566284,0.06707358360290527
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S004,S004-Q039,c022f180-c519-52a7-9c70-3f15928609b5,S004-Q027,4,25,-21,0.5578400492668152,0.5800802111625671,0.022240161895751953
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S004,S004-Q039,594016a4-b321-5143-a8c6-3923fed20111,S004-Q032,21,16,5,0.489423006772995,0.6054825186729431,0.11605951189994812
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S004,S004-Q042,c61777d3-f94f-5655-9b6b-9d6cdc28c303,S004-Q036,4,20,-16,0.5434472560882568,0.5281270742416382,-0.015320181846618652
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S004,S004-Q044,094486b7-1e86-5360-8005-66c6886152c2,S004-Q034,40,36,4,0.30329322814941406,0.38250818848609924,0.07921496033668518
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S004,S004-Q044,682aecdf-197a-5dc6-b88d-886b08ffb500,S004-Q040,28,3,25,0.3380138576030731,0.47690021991729736,0.13888636231422424
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S004,S004-Q049,08c5243c-c754-5bb1-b020-dfbf21f542d7,S004-Q043,22,42,-20,0.5372671484947205,0.5825458765029907,0.045278728008270264
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S004,S004-Q052,682aecdf-197a-5dc6-b88d-886b08ffb500,S004-Q040,36,19,17,0.5712360143661499,0.6418703198432922,0.07063430547714233
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S004,S004-Q052,b229284b-6a2b-5cfb-a8c8-0ccc1bd72603,S004-Q045,17,29,-12,0.6142544746398926,0.6187268495559692,0.00447237491607666
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S004,S004-Q055,b229284b-6a2b-5cfb-a8c8-0ccc1bd72603,S004-Q045,25,42,-17,0.5234483480453491,0.5515371561050415,0.028088808059692383
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S004,S004-Q055,90248870-b2cb-59d2-a707-79d09f366d8a,S004-Q051,33,46,-13,0.5125783085823059,0.5423328280448914,0.02975451946258545
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S004,S004-Q056,adc1eeb8-b0f8-5877-88cf-abdd23798b3a,S004-Q050,3,25,-22,0.6123521327972412,0.5724908113479614,-0.039861321449279785
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S004,S004-Q063,2c5547ce-bd04-536c-8b2d-e09ae5633e53,S004-Q057,26,6,20,0.4568561911582947,0.5755828619003296,0.11872667074203491
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S004,S004-Q065,ca05266e-320c-5081-9d2d-f7c8689c58a9,S004-Q053,12,7,5,0.4582591652870178,0.5571133494377136,0.0988541841506958
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S004,S004-Q065,28de896e-9356-58a4-a8c5-c3efe7770f57,S004-Q058,2,19,-17,0.47814619541168213,0.5161111354827881,0.03796494007110596
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S004,S004-Q066,52990abe-a81c-5937-b506-8a88315cc3c0,S004-Q056,15,10,5,0.42474165558815,0.4728369116783142,0.048095256090164185
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S004,S004-Q066,57ef23a9-5ba4-568c-9cc1-4c5e9a47ec7a,S004-Q062,22,14,8,0.41263967752456665,0.46202343702316284,0.04938375949859619
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S004,S004-Q070,2e530daf-4b7a-5b20-9fe7-9c23daee4af6,S004-Q064,4,17,-13,0.5201765894889832,0.5663921236991882,0.04621553421020508
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S005,S005-Q007,73dd18d4-5dac-5f27-ac96-83de10de4633,S005-Q001,2,3,-1,0.4894738793373108,0.5787516832351685,0.08927780389785767
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S005,S005-Q011,73dd18d4-5dac-5f27-ac96-83de10de4633,S005-Q001,7,6,1,0.4091431200504303,0.46938270330429077,0.060239583253860474
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S005,S005-Q011,9c806b54-004f-57bf-8755-c4a0eebd929e,S005-Q007,2,3,-1,0.4483288526535034,0.4971899390220642,0.04886108636856079
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S005,S005-Q013,73dd18d4-5dac-5f27-ac96-83de10de4633,S005-Q001,9,8,1,0.4276643693447113,0.4743218421936035,0.04665747284889221
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S005,S005-Q013,6e436632-8d73-58b8-a746-7cbc36ffe10f,S005-Q006,1,1,0,0.4773827791213989,0.5515848398208618,0.07420206069946289
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S005,S005-Q014,c64751d6-21c8-5c09-87da-48f940293661,S005-Q008,4,1,3,0.42706114053726196,0.48496145009994507,0.057900309562683105
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S005,S005-Q021,5095d8f5-e975-5011-976e-e587c31560f2,S005-Q015,4,4,0,0.5493555665016174,0.6069139838218689,0.057558417320251465
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S005,S005-Q022,bcb24496-086a-528b-a09e-86bae79fa560,S005-Q012,11,4,7,0.5612436532974243,0.6244111657142639,0.0631675124168396
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S005,S005-Q022,c16509f9-dd00-5e11-9acf-ecc8f08ad424,S005-Q018,14,16,-2,0.5384949445724487,0.5890437960624695,0.05054885149002075
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S005,S005-Q026,87d6b0ff-8b24-5176-ba24-dbc110c6e1d5,S005-Q014,5,11,-6,0.6158711314201355,0.596356987953186,-0.019514143466949463
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S005,S005-Q026,daf8b285-37ac-5e07-a640-74fc9322fe21,S005-Q019,10,5,5,0.5733019709587097,0.6108766198158264,0.0375746488571167
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S005,S005-Q028,102b7fa7-9564-5e73-98e7-41fde776fa99,S005-Q022,13,9,4,0.5440734028816223,0.6212858557701111,0.07721245288848877
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S005,S005-Q033,407824ab-fd2c-5a7b-ac60-4e9d2ed5311e,S005-Q023,1,4,-3,0.6653862595558167,0.6296270489692688,-0.03575921058654785
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S005,S005-Q033,52954b6d-4823-5e0a-955d-8a3b24df0a30,S005-Q029,2,3,-1,0.6522879004478455,0.6369536519050598,-0.015334248542785645
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S005,S005-Q035,52954b6d-4823-5e0a-955d-8a3b24df0a30,S005-Q029,5,3,2,0.6095507144927979,0.6251775622367859,0.015626847743988037
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S005,S005-Q039,e0f6fcfc-3a3a-5dbe-8aa0-d690b2179326,S005-Q027,21,21,0,0.46689894795417786,0.5453450083732605,0.07844606041908264
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S005,S005-Q039,a9136ff5-7fca-58fe-8907-08b361042647,S005-Q032,9,11,-2,0.5086044073104858,0.5615666508674622,0.05296224355697632
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S005,S005-Q042,19b9c9f1-754d-5322-831d-a2b5bbc632f9,S005-Q036,18,7,11,0.5557105541229248,0.6399484276771545,0.08423787355422974
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S005,S005-Q044,53a0c2bd-e2e0-5a10-8976-c6a159c1cd78,S005-Q034,16,30,-14,0.5743467211723328,0.5865954756736755,0.012248754501342773
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S005,S005-Q044,009ec1d2-83f6-5755-bd7a-e5a92eda1890,S005-Q040,1,8,-7,0.650495707988739,0.6144528388977051,-0.036042869091033936
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S005,S005-Q049,d0b649b9-d683-5ad9-a5a6-64c75b0bc996,S005-Q043,1,1,0,0.6233232617378235,0.605064332485199,-0.01825892925262451
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S005,S005-Q052,009ec1d2-83f6-5755-bd7a-e5a92eda1890,S005-Q040,1,8,-7,0.6313807368278503,0.615023136138916,-0.016357600688934326
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S005,S005-Q052,c50cce28-4618-514d-bc83-20a57b6f5562,S005-Q045,26,14,12,0.5303848385810852,0.605305552482605,0.07492071390151978
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S005,S005-Q055,c50cce28-4618-514d-bc83-20a57b6f5562,S005-Q045,24,27,-3,0.5050852298736572,0.4615148603916168,-0.043570369482040405
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S005,S005-Q055,cc845b3c-bd6e-511e-8bf1-44f5e08cf54a,S005-Q051,7,4,3,0.5447832942008972,0.54830002784729,0.0035167336463928223
M2,C3 Dense Top60 + BGE-M3 Multi-Vector Rerank vs C3,S005,S005-Q056,749bba84-be69-55e2-98a1-a9617e473fb0,S005-Q050,17,35,-18,0.5247721672058105,0.5767384171485901,0.05196624994277954
