Config,comparison,session_id,query_id,gold_page_id,gold_source_turn_id,before_rank,after_rank,rank_improvement,before_score,after_score,score_difference,transition,dense_rank,hybrid_rank,dense_score,raw_bm25_score,normalized_bm25_score,final_score,zero_fallback_applied
H5-W90,H5-W90 vs Dense,S005,S005-Q052,c50cce28-4618-514d-bc83-20a57b6f5562,S005-Q045,26,26,0,0.5303848385810852,0.4773463547229767,-0.0530384838581085,UNCHANGED,26,26,0.5303848385810852,0.0,0.0,0.4773463547229767,False
H5-W90,H5-W90 vs Dense,S005,S005-Q055,c50cce28-4618-514d-bc83-20a57b6f5562,S005-Q045,24,24,0,0.5050852298736572,0.45457670688629154,-0.05050852298736569,UNCHANGED,24,24,0.5050852298736572,0.0,0.0,0.45457670688629154,False
H5-W90,H5-W90 vs Dense,S005,S005-Q055,cc845b3c-bd6e-511e-8bf1-44f5e08cf54a,S005-Q051,7,7,0,0.5447832942008972,0.49208593226475883,-0.05269736193613839,UNCHANGED,7,7,0.5447832942008972,3.9799134731292725,0.017809674839513352,0.49208593226475883,False
H5-W90,H5-W90 vs Dense,S005,S005-Q056,749bba84-be69-55e2-98a1-a9617e473fb0,S005-Q050,17,17,0,0.5247721672058105,0.4725460443886644,-0.05222612281714617,UNCHANGED,17,17,0.5247721672058105,0.030831236392259598,0.0025109390343483673,0.4725460443886644,False
H5-W95,H5-W95 vs Dense,S001,S001-Q007,2631e802-75be-5089-9418-baece6a717cf,S001-Q001,3,3,0,0.428148090839386,0.40674068629741666,-0.02140740454196932,UNCHANGED,3,3,0.428148090839386,0.0,0.0,0.40674068629741666,False
H5-W95,H5-W95 vs Dense,S001,S001-Q011,2631e802-75be-5089-9418-baece6a717cf,S001-Q001,4,4,0,0.466714084148407,0.4440499363284953,-0.022664147819911662,UNCHANGED,4,4,0.466714084148407,3.4066836833953857,0.013431127750174153,0.4440499363284953,False
H5-W95,H5-W95 vs Dense,S001,S001-Q011,dc12b285-c21d-5cfe-84a2-d016fce5ffe6,S001-Q007,1,1,0,0.5079617500305176,0.4830085023132955,-0.02495324771722207,UNCHANGED,1,1,0.5079617500305176,2.573745012283325,0.008896795686076306,0.4830085023132955,False
H5-W95,H5-W95 vs Dense,S001,S001-Q013,2631e802-75be-5089-9418-baece6a717cf,S001-Q001,6,6,0,0.5258427858352661,0.4997068551850656,-0.026135930650200534,UNCHANGED,6,6,0.5258427858352661,0.4690866768360138,0.0031241728312559254,0.4997068551850656,False
H5-W95,H5-W95 vs Dense,S001,S001-Q013,9b4b60a1-f0f9-5368-b4ce-b441752321bb,S001-Q006,5,5,0,0.5786083340644836,0.5498340311125441,-0.0287743029519395,UNCHANGED,5,5,0.5786083340644836,0.46786758303642273,0.0031222750256932907,0.5498340311125441,False
H5-W95,H5-W95 vs Dense,S001,S001-Q014,f99dbe58-f286-568d-b1fe-f1ebe59c0e0a,S001-Q008,3,3,0,0.6154555082321167,0.584835364362823,-0.03062014386929368,UNCHANGED,3,3,0.6154555082321167,0.42261162400245667,0.0030526308462420176,0.584835364362823,False
H5-W95,H5-W95 vs Dense,S001,S001-Q021,f1228bac-12d1-520f-9787-52a8cdcd49db,S001-Q015,7,7,0,0.6190251111984253,0.588073855638504,-0.030951255559921287,UNCHANGED,7,7,0.6190251111984253,0.0,0.0,0.588073855638504,False
H5-W95,H5-W95 vs Dense,S001,S001-Q022,34fa3574-894f-575c-b9b0-0a183473746e,S001-Q012,13,13,0,0.5578075647354126,0.530046357104836,-0.027761207630576545,UNCHANGED,13,13,0.5578075647354126,0.0878850594162941,0.002583412123881038,0.530046357104836,False
H5-W95,H5-W95 vs Dense,S001,S001-Q022,55e7e466-3b1c-5014-85fc-2a14618ce254,S001-Q018,11,11,0,0.5649251937866211,0.5368080603402162,-0.028117133446404874,UNCHANGED,11,11,0.5649251937866211,0.08719626814126968,0.0025825248585229455,0.5368080603402162,False
H5-W95,H5-W95 vs Dense,S001,S001-Q026,289ba3d6-8b24-5c77-8df9-7af211ee1007,S001-Q014,3,3,0,0.6154380440711975,0.5846661418676377,-0.030771902203559853,UNCHANGED,3,3,0.6154380440711975,0.0,0.0,0.5846661418676377,False
H5-W95,H5-W95 vs Dense,S001,S001-Q026,88e975b7-0f5a-5f5c-98ce-e461dcab93b8,S001-Q019,12,12,0,0.544538140296936,0.5173112332820892,-0.02722690701484687,UNCHANGED,12,12,0.544538140296936,0.0,0.0,0.5173112332820892,False
H5-W95,H5-W95 vs Dense,S001,S001-Q028,44777fdf-abd5-5570-b0aa-8e3f1cb44000,S001-Q022,3,3,0,0.4967461824417114,0.47190887331962583,-0.024837309122085593,UNCHANGED,3,3,0.4967461824417114,0.0,0.0,0.47190887331962583,False
H5-W95,H5-W95 vs Dense,S001,S001-Q033,d5c03971-3795-5256-a75f-b3921d61a92d,S001-Q023,2,2,0,0.5816625952720642,0.5527121859384106,-0.02895040933365356,UNCHANGED,2,2,0.5816625952720642,0.14224907755851746,0.0026544085989936854,0.5527121859384106,False
H5-W95,H5-W95 vs Dense,S001,S001-Q033,b4497adc-7393-57c0-8917-ce3372fbd151,S001-Q029,24,24,0,0.4725983738899231,0.4491011756253766,-0.023497198264546493,UNCHANGED,24,24,0.4725983738899231,0.14224907755851746,0.0026544085989936854,0.4491011756253766,False
H5-W95,H5-W95 vs Dense,S001,S001-Q035,b4497adc-7393-57c0-8917-ce3372fbd151,S001-Q029,23,23,0,0.39940428733825684,0.37943407297134396,-0.019970214366912875,UNCHANGED,23,23,0.39940428733825684,0.0,0.0,0.37943407297134396,False
H5-W95,H5-W95 vs Dense,S001,S001-Q039,31eb0f30-7b80-5d07-8ba6-bc6a6a24cb62,S001-Q027,1,1,0,0.520713210105896,0.4946775496006012,-0.026035660505294822,UNCHANGED,1,1,0.520713210105896,0.0,0.0,0.4946775496006012,False
H5-W95,H5-W95 vs Dense,S001,S001-Q039,c107828c-a741-55f6-8e0c-446cfbdba215,S001-Q032,13,13,0,0.4627559781074524,0.44070338320251395,-0.02205259490493844,UNCHANGED,13,13,0.4627559781074524,4.383376121520996,0.02170408000868419,0.44070338320251395,False
H5-W95,H5-W95 vs Dense,S001,S001-Q042,0ec56d0d-4e11-511a-9b98-5f6bddfc2dcc,S001-Q036,7,8,-1,0.516326904296875,0.49051055908203123,-0.025816345214843772,UNCHANGED,7,8,0.516326904296875,0.0,0.0,0.49051055908203123,False
H5-W95,H5-W95 vs Dense,S001,S001-Q044,32b5d492-2df9-5ed9-ac46-caca5c87097c,S001-Q034,4,4,0,0.41738826036453247,0.3965188473463058,-0.020869413018226646,UNCHANGED,4,4,0.41738826036453247,0.0,0.0,0.3965188473463058,False
H5-W95,H5-W95 vs Dense,S001,S001-Q044,4054aab2-0aa7-5019-b341-077265511add,S001-Q040,6,6,0,0.41101235151290894,0.39046173393726347,-0.02055061757564547,UNCHANGED,6,6,0.41101235151290894,0.0,0.0,0.39046173393726347,False
H5-W95,H5-W95 vs Dense,S001,S001-Q049,de592e81-e050-536b-8909-32866c85f6c2,S001-Q043,11,11,0,0.6024776697158813,0.5723537862300873,-0.03012388348579409,UNCHANGED,11,11,0.6024776697158813,0.0,0.0,0.5723537862300873,False
H5-W95,H5-W95 vs Dense,S002,S002-Q007,f70d87dd-c4b9-59de-a761-869308b1818b,S002-Q001,3,3,0,0.37535619735717773,0.3568626088728478,-0.018493588484329915,UNCHANGED,3,3,0.37535619735717773,1.5993139743804932,0.005484427670580132,0.3568626088728478,False
H5-W95,H5-W95 vs Dense,S002,S002-Q011,f70d87dd-c4b9-59de-a761-869308b1818b,S002-Q001,7,7,0,0.35073208808898926,0.3331954836845398,-0.017536604404449485,UNCHANGED,7,7,0.35073208808898926,0.0,0.0,0.3331954836845398,False
H5-W95,H5-W95 vs Dense,S002,S002-Q011,03c3981b-3b09-56ca-a545-043c8ff0d240,S002-Q007,5,5,0,0.3698793947696686,0.35138542503118514,-0.01849396973848344,UNCHANGED,5,5,0.3698793947696686,0.0,0.0,0.35138542503118514,False
H5-W95,H5-W95 vs Dense,S002,S002-Q013,f70d87dd-c4b9-59de-a761-869308b1818b,S002-Q001,9,9,0,0.3458166718482971,0.3285258382558823,-0.017290833592414845,UNCHANGED,9,9,0.3458166718482971,0.0,0.0,0.3285258382558823,False
H5-W95,H5-W95 vs Dense,S002,S002-Q013,a6c0000c-f234-59a1-b6e5-1283680d9b77,S002-Q006,5,5,0,0.3781711459159851,0.35926258862018584,-0.018908557295799266,UNCHANGED,5,5,0.3781711459159851,0.0,0.0,0.35926258862018584,False
H5-W95,H5-W95 vs Dense,S002,S002-Q014,37d568b0-90c6-5481-b7d9-e0101fd95e52,S002-Q008,6,6,0,0.47782114148139954,0.45406340616532265,-0.02375773531607689,UNCHANGED,6,6,0.47782114148139954,0.15131430327892303,0.002666435159862447,0.45406340616532265,False
H5-W95,H5-W95 vs Dense,S002,S002-Q021,691ce2a8-c4c3-51f3-8cb7-32f42cdee99e,S002-Q015,15,15,0,0.6479976177215576,0.6157332317437229,-0.032264385977834764,UNCHANGED,15,15,0.6479976177215576,0.18373870849609375,0.002709898164863345,0.6157332317437229,False
H5-W95,H5-W95 vs Dense,S002,S002-Q022,4d8b4bb3-4a1f-538c-af07-cc0ce19ea796,S002-Q012,11,11,0,0.7154013514518738,0.6797694823060204,-0.03563186914585337,UNCHANGED,11,11,0.7154013514518738,0.223360076546669,0.0027639685348062014,0.6797694823060204,False
H5-W95,H5-W95 vs Dense,S002,S002-Q022,b304ab57-b911-5070-88ba-fca4f39a37e8,S002-Q018,7,7,0,0.7325950860977173,0.6961034941081987,-0.03649159198951857,UNCHANGED,7,7,0.7325950860977173,0.2228359580039978,0.0027632463073477683,0.6961034941081987,False
H5-W95,H5-W95 vs Dense,S002,S002-Q026,00ce1b35-d357-53e0-a42e-a8f97d4a07f0,S002-Q014,8,8,0,0.6824973225593567,0.6485005871008607,-0.03399673545849602,UNCHANGED,8,8,0.6824973225593567,0.07167643308639526,0.0025626133894367893,0.6485005871008607,False
H5-W95,H5-W95 vs Dense,S002,S002-Q026,e64218f2-62ce-555a-ba53-f3fd1214e0f7,S002-Q019,10,11,-1,0.6791412234306335,0.6453122691857196,-0.033828954244913945,UNCHANGED,10,11,0.6791412234306335,0.07130484282970428,0.002562138532355805,0.6453122691857196,False
H5-W95,H5-W95 vs Dense,S002,S002-Q028,42756865-0f8f-5dcc-a050-6ecec5b828ce,S002-Q022,2,2,0,0.7513960599899292,0.7139539962868977,-0.03744206370303149,UNCHANGED,2,2,0.7513960599899292,0.06554242223501205,0.0025547859293001828,0.7139539962868977,False
H5-W95,H5-W95 vs Dense,S002,S002-Q033,79860bb6-6010-5ca0-ac81-f4327e2bff44,S002-Q023,2,2,0,0.7454124689102173,0.7082723685033026,-0.03714010040691473,UNCHANGED,2,2,0.7454124689102173,0.10877068340778351,0.0026104607719238822,0.7082723685033026,False
H5-W95,H5-W95 vs Dense,S002,S002-Q033,893b3ae9-1f94-5436-8c6d-54e200693867,S002-Q029,11,11,0,0.7210525870323181,0.6851308016301512,-0.03592178540216695,UNCHANGED,11,11,0.7210525870323181,0.11369482427835464,0.002616878988978833,0.6851308016301512,False
H5-W95,H5-W95 vs Dense,S002,S002-Q035,893b3ae9-1f94-5436-8c6d-54e200693867,S002-Q029,11,11,0,0.7214906811714172,0.6855446207571789,-0.03594606041423831,UNCHANGED,11,11,0.7214906811714172,0.077036552131176,0.002569472886650148,0.6855446207571789,False
H5-W95,H5-W95 vs Dense,S002,S002-Q039,0dd982c7-f7b2-5ac0-8c16-56d44bbe4330,S002-Q027,13,13,0,0.6772738099098206,0.6435365729220837,-0.033737236987736896,UNCHANGED,13,13,0.6772738099098206,0.04525740444660187,0.0025290701550845693,0.6435365729220837,False
H5-W95,H5-W95 vs Dense,S002,S002-Q039,78a623b8-bff9-5b45-b990-24d74e714f9b,S002-Q032,2,3,-1,0.7298577427864075,0.6944684540595735,-0.035389288726834,UNCHANGED,2,3,0.7298577427864075,4.4177446365356445,0.022071968249728385,0.6944684540595735,False
H5-W95,H5-W95 vs Dense,S002,S002-Q042,5c22c135-b86e-56a3-83eb-7484d1183dca,S002-Q036,12,13,-1,0.6979053020477295,0.6631728427865899,-0.03473245926113955,UNCHANGED,12,13,0.6979053020477295,0.5520829558372498,0.0032561168249387517,0.6631728427865899,False
H5-W95,H5-W95 vs Dense,S002,S002-Q044,57b8caa3-b46e-50f2-a65a-bb244543b1c3,S002-Q034,39,39,0,0.6558573842048645,0.6232167188017177,-0.03264066540314681,UNCHANGED,39,39,0.6558573842048645,0.4169817864894867,0.003044076141929611,0.6232167188017177,False
H5-W95,H5-W95 vs Dense,S002,S002-Q044,647fce0c-6320-5a98-819d-50dff3300582,S002-Q040,4,4,0,0.7309869527816772,0.6945637284320383,-0.03642322434963896,UNCHANGED,4,4,0.7309869527816772,0.04001456871628761,0.0025224657888983306,0.6945637284320383,False
H5-W95,H5-W95 vs Dense,S002,S002-Q049,57600f18-283a-5f61-bf9e-7a48d4f8d3c5,S002-Q043,4,4,0,0.67808997631073,0.6447973224202675,-0.03329265389046243,UNCHANGED,4,4,0.67808997631073,3.2180259227752686,0.012236898501480296,0.6447973224202675,False
H5-W95,H5-W95 vs Dense,S002,S002-Q052,647fce0c-6320-5a98-819d-50dff3300582,S002-Q040,1,1,0,0.6072694063186646,0.5925362735519992,-0.014733132766665324,UNCHANGED,1,1,0.6072694063186646,10.424078941345215,0.3126067509853588,0.5925362735519992,False
H5-W95,H5-W95 vs Dense,S002,S002-Q052,d728a292-3080-5624-89ff-d8e05d09e8ca,S002-Q045,15,14,1,0.4818408787250519,0.45975980125292887,-0.022081077472123012,UNCHANGED,15,14,0.4818408787250519,5.655285835266113,0.04021932928259216,0.45975980125292887,False
H5-W95,H5-W95 vs Dense,S002,S002-Q055,d728a292-3080-5624-89ff-d8e05d09e8ca,S002-Q045,16,16,0,0.492669016122818,0.46911752707457294,-0.023551489048245056,UNCHANGED,16,16,0.492669016122818,4.377259254455566,0.02163923515791706,0.46911752707457294,False
H5-W95,H5-W95 vs Dense,S002,S002-Q055,2e583969-bc65-5074-a7fe-0424438cd092,S002-Q051,12,13,-1,0.5007023811340332,0.4777733399028519,-0.02292904123118128,UNCHANGED,12,13,0.5007023811340332,5.751677513122559,0.04212155651040878,0.4777733399028519,False
H5-W95,H5-W95 vs Dense,S002,S002-Q056,e40ec65e-2907-515a-b1dd-3bec39109106,S002-Q050,36,36,0,0.33248934149742126,0.3158648744225502,-0.016624467074871085,UNCHANGED,36,36,0.33248934149742126,0.0,0.0,0.3158648744225502,False
H5-W95,H5-W95 vs Dense,S002,S002-Q063,3549589e-05fe-5631-9385-5379f8dd4396,S002-Q057,11,12,-1,0.6479683518409729,0.6155699342489243,-0.032398417592048645,UNCHANGED,11,12,0.6479683518409729,0.0,0.0,0.6155699342489243,False
H5-W95,H5-W95 vs Dense,S002,S002-Q065,a2f4bee5-f836-545e-8197-d79f3f2d284c,S002-Q053,1,1,0,0.650933027267456,0.6183863759040832,-0.03254665136337287,UNCHANGED,1,1,0.650933027267456,0.0,0.0,0.6183863759040832,False
H5-W95,H5-W95 vs Dense,S002,S002-Q065,7cf76f8c-3ecc-5aa0-8867-9b1934ccb270,S002-Q058,6,6,0,0.6310549378395081,0.5995021909475327,-0.0315527468919754,UNCHANGED,6,6,0.6310549378395081,0.0,0.0,0.5995021909475327,False
H5-W95,H5-W95 vs Dense,S002,S002-Q066,166328f1-a89c-5b18-8a53-02ac909e0849,S002-Q056,1,1,0,0.6374316811561584,0.6059164259215865,-0.03151525523457199,UNCHANGED,1,1,0.6374316811561584,2.126455545425415,0.007126576464720456,0.6059164259215865,False
H5-W95,H5-W95 vs Dense,S002,S002-Q066,323c7c4f-02b6-5801-9c72-3623423fb3c6,S002-Q062,11,11,0,0.5550165176391602,0.5272656917572022,-0.027750825881957986,UNCHANGED,11,11,0.5550165176391602,0.0,0.0,0.5272656917572022,False
H5-W95,H5-W95 vs Dense,S002,S002-Q070,95dce1c8-76eb-5c10-b622-b77e03c00526,S002-Q064,11,11,0,0.4726150631904602,0.4489843100309372,-0.02363075315952301,UNCHANGED,11,11,0.4726150631904602,0.0,0.0,0.4489843100309372,False
H5-W95,H5-W95 vs Dense,S003,S003-Q007,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,2,2,0,0.3476473391056061,0.33026497215032574,-0.017382366955280337,UNCHANGED,2,2,0.3476473391056061,0.0,0.0,0.33026497215032574,False
H5-W95,H5-W95 vs Dense,S003,S003-Q011,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,4,4,0,0.4727919101715088,0.4500864941590795,-0.022705416012429314,UNCHANGED,4,4,0.4727919101715088,4.07750129699707,0.018683589922922857,0.4500864941590795,False
H5-W95,H5-W95 vs Dense,S003,S003-Q011,aacabfac-ac8e-5c81-8f0b-9adc0eeeef33,S003-Q007,1,1,0,0.494103342294693,0.4706057985969292,-0.0234975436977638,UNCHANGED,1,1,0.494103342294693,4.602160453796387,0.02415246833941773,0.4706057985969292,False
H5-W95,H5-W95 vs Dense,S003,S003-Q013,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,6,6,0,0.49814823269844055,0.4736216535793234,-0.024526579119117153,UNCHANGED,6,6,0.49814823269844055,2.2604544162750244,0.007616650316097979,0.4736216535793234,False
H5-W95,H5-W95 vs Dense,S003,S003-Q013,914dcda3-55d6-504a-9159-f6f54938f31f,S003-Q006,5,5,0,0.5069320797920227,0.4821607817611112,-0.024771298030911493,UNCHANGED,5,5,0.5069320797920227,3.093393087387085,0.011506119173793376,0.4821607817611112,False
H5-W95,H5-W95 vs Dense,S003,S003-Q014,22322d48-4d17-5d2e-8760-ab1acaeb9f0a,S003-Q008,1,1,0,0.6167545914649963,0.5888940880727114,-0.027860503392284963,UNCHANGED,1,1,0.6167545914649963,6.480720043182373,0.059544523619297914,0.5888940880727114,False
H5-W95,H5-W95 vs Dense,S003,S003-Q021,1b59ffe6-5fba-511e-b39a-6529e998d6ca,S003-Q015,7,7,0,0.6651113629341125,0.63198519157187,-0.033126171362242496,UNCHANGED,7,7,0.6651113629341125,0.09139307588338852,0.0025879356892620597,0.63198519157187,False
H5-W95,H5-W95 vs Dense,S003,S003-Q022,4b59a558-4eb8-5c30-a40b-2e1cc9df12a2,S003-Q012,1,1,0,0.6499589681625366,0.6187642087849269,-0.031194759377609738,UNCHANGED,1,1,0.6499589681625366,2.75840163230896,0.026063780610340793,0.6187642087849269,False
H5-W95,H5-W95 vs Dense,S003,S003-Q022,bd6d22da-10ea-5784-b308-d3f5d1f57469,S003-Q018,3,4,-1,0.6119412183761597,0.5888055987096652,-0.023135619666494467,UNCHANGED,3,4,0.6119412183761597,6.518675327301025,0.14922882504626975,0.5888055987096652,False
H5-W95,H5-W95 vs Dense,S003,S003-Q026,cee54426-e3ab-5ae2-aaab-81de729e05f3,S003-Q014,15,15,0,0.5855612754821777,0.5564629189335645,-0.029098356548613258,UNCHANGED,15,15,0.5855612754821777,0.7503026723861694,0.003594144509912664,0.5564629189335645,False
H5-W95,H5-W95 vs Dense,S003,S003-Q026,bd0dc9f1-4c0c-5c9f-b9c0-5a7b5051b7f2,S003-Q019,7,7,0,0.6343926787376404,0.6028529271519059,-0.03153975158573452,UNCHANGED,7,7,0.6343926787376404,0.752257764339447,0.0035976470229502643,0.6028529271519059,False
H5-W95,H5-W95 vs Dense,S003,S003-Q028,9ca9c523-e56d-58df-aa6b-c54a80e3dbb5,S003-Q022,6,6,0,0.5726884603500366,0.5488411001569312,-0.023847360193105405,UNCHANGED,6,6,0.5726884603500366,7.509067535400391,0.09574125648792947,0.5488411001569312,False
H5-W95,H5-W95 vs Dense,S003,S003-Q033,c96d749e-7c02-5289-ab48-fd03586dd5b1,S003-Q023,12,12,0,0.5834260582923889,0.5542547553777695,-0.029171302914619446,UNCHANGED,12,12,0.5834260582923889,0.0,0.0,0.5542547553777695,False
H5-W95,H5-W95 vs Dense,S003,S003-Q033,1b535a84-9ae4-50ee-bbda-1d7ba186183e,S003-Q029,21,21,0,0.54683518409729,0.5194934248924256,-0.02734175920486448,UNCHANGED,21,21,0.54683518409729,0.0,0.0,0.5194934248924256,False
H5-W95,H5-W95 vs Dense,S003,S003-Q035,1b535a84-9ae4-50ee-bbda-1d7ba186183e,S003-Q029,17,17,0,0.5243327021598816,0.4981160670518875,-0.026216635107994102,UNCHANGED,17,17,0.5243327021598816,0.0,0.0,0.4981160670518875,False
H5-W95,H5-W95 vs Dense,S003,S003-Q039,4ed05884-3478-5a91-a63f-3067fd41956d,S003-Q027,2,2,0,0.6725355982780457,0.6392274690301337,-0.03330812924791193,UNCHANGED,2,2,0.6725355982780457,1.901421070098877,0.006373013319807585,0.6392274690301337,False
H5-W95,H5-W95 vs Dense,S003,S003-Q039,c94687e6-820c-5c03-a774-40d03e0f70be,S003-Q032,29,29,0,0.5633748769760132,0.5355247837932029,-0.027850093182810287,UNCHANGED,29,29,0.5633748769760132,1.901421070098877,0.006373013319807585,0.5355247837932029,False
H5-W95,H5-W95 vs Dense,S003,S003-Q042,82bf5c46-13d0-5fb7-9826-308047a68fc7,S003-Q036,6,7,-1,0.5420230627059937,0.514921909570694,-0.027101153135299705,UNCHANGED,6,7,0.5420230627059937,0.0,0.0,0.514921909570694,False
H5-W95,H5-W95 vs Dense,S003,S003-Q044,ae9f0678-a87f-5377-8edd-5fbd8ff4b4fa,S003-Q034,33,33,0,0.4599473774433136,0.4369500085711479,-0.02299736887216569,UNCHANGED,33,33,0.4599473774433136,0.0,0.0,0.4369500085711479,False
H5-W95,H5-W95 vs Dense,S003,S003-Q044,bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c,S003-Q040,15,15,0,0.5070860385894775,0.4835052520675398,-0.023580786521937736,UNCHANGED,15,15,0.5070860385894775,5.394110679626465,0.035470308150723315,0.4835052520675398,False
H5-W95,H5-W95 vs Dense,S003,S003-Q049,2316a391-e779-530b-ac2f-055182347d32,S003-Q043,22,22,0,0.5056788325309753,0.48039489090442655,-0.02528394162654879,UNCHANGED,22,22,0.5056788325309753,0.0,0.0,0.48039489090442655,False
H5-W95,H5-W95 vs Dense,S003,S003-Q052,bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c,S003-Q040,10,10,0,0.5986801981925964,0.5692578552669892,-0.029422342925607192,UNCHANGED,10,10,0.5986801981925964,2.856363534927368,0.010233339680453214,0.5692578552669892,False
H5-W95,H5-W95 vs Dense,S003,S003-Q052,cc3a667e-ea49-5490-bb5c-5a4d9db97e6f,S003-Q045,15,15,0,0.592033326625824,0.5629414509717104,-0.02909187565411353,UNCHANGED,15,15,0.592033326625824,2.848940134048462,0.010195813543553471,0.5629414509717104,False
H5-W95,H5-W95 vs Dense,S003,S003-Q055,cc3a667e-ea49-5490-bb5c-5a4d9db97e6f,S003-Q045,41,41,0,0.4069212079048157,0.3865751475095749,-0.020346060395240784,UNCHANGED,41,41,0.4069212079048157,0.0,0.0,0.3865751475095749,False
H5-W95,H5-W95 vs Dense,S003,S003-Q055,9409734e-8235-5011-8c1a-60ed15ad9024,S003-Q051,11,11,0,0.4789794087409973,0.4550304383039474,-0.02394897043704991,UNCHANGED,11,11,0.4789794087409973,0.0,0.0,0.4550304383039474,False
H5-W95,H5-W95 vs Dense,S003,S003-Q056,59d896c1-0734-53cf-821a-5728dd5fe548,S003-Q050,3,3,0,0.5221919417381287,0.4960823446512222,-0.026109597086906466,UNCHANGED,3,3,0.5221919417381287,0.0,0.0,0.4960823446512222,False
H5-W95,H5-W95 vs Dense,S003,S003-Q063,83b39f0f-a1ea-5e54-98aa-d61af4aee5f9,S003-Q057,19,19,0,0.4438685476779938,0.42167512029409404,-0.022193427383899733,UNCHANGED,19,19,0.4438685476779938,0.0,0.0,0.42167512029409404,False
H5-W95,H5-W95 vs Dense,S003,S003-Q065,92bbf5d0-665d-52fa-92dd-d73231b6a2f4,S003-Q053,18,19,-1,0.4406288266181946,0.41859738528728485,-0.02203144133090973,UNCHANGED,18,19,0.4406288266181946,0.0,0.0,0.41859738528728485,False
H5-W95,H5-W95 vs Dense,S003,S003-Q065,ad470150-cd72-5d94-9d96-467573c4b92b,S003-Q058,14,14,0,0.4429168999195099,0.4207710549235344,-0.022145844995975494,UNCHANGED,14,14,0.4429168999195099,0.0,0.0,0.4207710549235344,False
H5-W95,H5-W95 vs Dense,S003,S003-Q066,3e1cec0a-77e2-5463-865e-1f49b78e966c,S003-Q056,1,1,0,0.48954805731773376,0.46507065445184703,-0.024477402865886733,UNCHANGED,1,1,0.48954805731773376,0.0,0.0,0.46507065445184703,False
H5-W95,H5-W95 vs Dense,S003,S003-Q066,e6b075df-0710-53c0-a850-a6bc715553b6,S003-Q062,18,18,0,0.4069208800792694,0.3865748360753059,-0.020346044003963504,UNCHANGED,18,18,0.4069208800792694,0.0,0.0,0.3865748360753059,False
H5-W95,H5-W95 vs Dense,S003,S003-Q070,6e93a473-ae4a-524c-aee1-43aafd7f6bb0,S003-Q064,4,4,0,0.4601253867149353,0.4371191173791885,-0.023006269335746787,UNCHANGED,4,4,0.4601253867149353,0.0,0.0,0.4371191173791885,False
H5-W95,H5-W95 vs Dense,S003,S003-Q077,21f9ae05-f6a0-5cc5-af10-142d014dcf11,S003-Q067,16,17,-1,0.6070505380630493,0.5769095377224792,-0.0301410003405701,UNCHANGED,16,17,0.6070505380630493,1.0776236057281494,0.004230531251647952,0.5769095377224792,False
H5-W95,H5-W95 vs Dense,S003,S003-Q077,96af7f08-1678-5164-9e1e-935a577a7d1b,S003-Q071,54,55,-1,0.5469114780426025,0.519776843132003,-0.02713463491059953,UNCHANGED,54,55,0.5469114780426025,1.0720367431640625,0.004218779830612506,0.519776843132003,False
H5-W95,H5-W95 vs Dense,S003,S003-Q077,2fdaac5c-103c-5100-8480-7d15511a3658,S003-Q073,24,26,-2,0.5937093496322632,0.5642354087132324,-0.029473940919030772,UNCHANGED,24,26,0.5937093496322632,1.0776236057281494,0.004230531251647952,0.5642354087132324,False
H5-W95,H5-W95 vs Dense,S003,S003-Q078,70584af0-da6d-5ee7-9e7c-ad3f962ef545,S003-Q066,5,5,0,0.5364928841590881,0.5096682399511338,-0.026824644207954385,UNCHANGED,5,5,0.5364928841590881,0.0,0.0,0.5096682399511338,False
H5-W95,H5-W95 vs Dense,S003,S003-Q078,96af7f08-1678-5164-9e1e-935a577a7d1b,S003-Q071,47,47,0,0.482970654964447,0.45882212221622465,-0.024148532748222373,UNCHANGED,47,47,0.482970654964447,0.0,0.0,0.45882212221622465,False
H5-W95,H5-W95 vs Dense,S003,S003-Q084,15caa01c-5d97-5da1-93ca-bbb8a8cf5f22,S003-Q078,30,31,-1,0.6417790651321411,0.6101652028046365,-0.03161386232750463,UNCHANGED,30,31,0.6417790651321411,2.706550359725952,0.009501818582049733,0.6101652028046365,False
H5-W95,H5-W95 vs Dense,S003,S003-Q088,15caa01c-5d97-5da1-93ca-bbb8a8cf5f22,S003-Q078,12,12,0,0.6042231917381287,0.5740120321512222,-0.030211159586906455,UNCHANGED,12,12,0.6042231917381287,0.0,0.0,0.5740120321512222,False
H5-W95,H5-W95 vs Dense,S003,S003-Q088,dc75d4a6-dbec-512b-bed7-4048466382c6,S003-Q084,48,48,0,0.5702548027038574,0.5417420625686645,-0.028512740135192893,UNCHANGED,48,48,0.5702548027038574,0.0,0.0,0.5417420625686645,False
H5-W95,H5-W95 vs Dense,S003,S003-Q091,68d070f4-4242-579d-b5a8-83f3dc6283b3,S003-Q079,22,22,0,0.5237754583358765,0.49758668541908263,-0.026188772916793834,UNCHANGED,22,22,0.5237754583358765,0.0,0.0,0.49758668541908263,False
