config,session_id,source_turn_id,page_id,raw_token_count_including_special,length_bucket,max_length,page_truncated,summary_tokens,summary_tokens_kept,summary_truncated,keywords_tokens,keywords_tokens_kept,keywords_truncation_status
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q011,3446dbc5-5d91-5f49-a1fe-1d68979506a4,454,<=512,512,False,411,411,False,41,41,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q012,4b59a558-4eb8-5c30-a40b-2e1cc9df12a2,435,<=512,512,False,391,391,False,42,42,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q013,3bd00881-7f00-5756-9420-0d2f71ecdc25,525,513-1024,512,True,480,480,False,43,30,PARTIALLY_TRUNCATED
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q014,cee54426-e3ab-5ae2-aaab-81de729e05f3,508,<=512,512,False,463,463,False,43,43,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q015,1b59ffe6-5fba-511e-b39a-6529e998d6ca,661,513-1024,512,True,616,510,True,43,0,FULLY_TRUNCATED
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q016,25fd6ff3-e933-563b-baa2-5722e21d26fc,454,<=512,512,False,412,412,False,40,40,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q017,c2e23686-4871-5c9c-952e-5ac662b6d9bb,452,<=512,512,False,403,403,False,47,47,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q018,bd6d22da-10ea-5784-b308-d3f5d1f57469,443,<=512,512,False,396,396,False,45,45,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q019,bd0dc9f1-4c0c-5c9f-b9c0-5a7b5051b7f2,454,<=512,512,False,411,411,False,41,41,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q020,8319fad1-425d-545c-8ef3-4df0fdc3b11d,454,<=512,512,False,410,410,False,42,42,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q021,78d45bb9-9e17-532c-ac94-a233f3897490,570,513-1024,512,True,525,510,True,43,0,FULLY_TRUNCATED
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q022,9ca9c523-e56d-58df-aa6b-c54a80e3dbb5,470,<=512,512,False,427,427,False,41,41,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q023,c96d749e-7c02-5289-ab48-fd03586dd5b1,457,<=512,512,False,406,406,False,49,49,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q024,f72f3149-1377-5599-b08d-64731562b90f,567,513-1024,512,True,513,510,True,52,0,FULLY_TRUNCATED
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q025,2013e8e4-8edb-5c7a-9104-a9e3d152b49c,419,<=512,512,False,372,372,False,45,45,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q026,cdb5dd69-63b7-55e7-a4a0-85d8028c468c,484,<=512,512,False,436,436,False,46,46,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q027,4ed05884-3478-5a91-a63f-3067fd41956d,675,513-1024,512,True,633,510,True,40,0,FULLY_TRUNCATED
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q028,7a6c2c70-6d05-5a6d-9a53-32d92efee826,400,<=512,512,False,360,360,False,38,38,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q029,1b535a84-9ae4-50ee-bbda-1d7ba186183e,442,<=512,512,False,400,400,False,40,40,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q030,fe6436d0-9e94-53f7-ae4c-13a3d82b10ba,470,<=512,512,False,425,425,False,43,43,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q031,3feeb57b-680f-5621-a81f-e1d1879ae37d,447,<=512,512,False,403,403,False,42,42,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q032,c94687e6-820c-5c03-a774-40d03e0f70be,459,<=512,512,False,417,417,False,40,40,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q033,05e85ae0-3d1a-5b35-8b21-33024859d641,440,<=512,512,False,399,399,False,39,39,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q034,ae9f0678-a87f-5377-8edd-5fbd8ff4b4fa,618,513-1024,512,True,574,510,True,42,0,FULLY_TRUNCATED
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q035,e8774fb1-5e27-5d8f-8399-9a697a3030b4,531,513-1024,512,True,486,486,False,43,24,PARTIALLY_TRUNCATED
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q036,82bf5c46-13d0-5fb7-9826-308047a68fc7,436,<=512,512,False,392,392,False,42,42,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q037,cd287a69-0373-5edb-a16a-81be12c7a77e,443,<=512,512,False,403,403,False,38,38,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q038,a66c00f0-adb2-544a-954c-97b7393168b0,460,<=512,512,False,421,421,False,37,37,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q039,de8457cd-4b07-5775-9f5e-95f5d65583a0,458,<=512,512,False,417,417,False,39,39,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q040,bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c,440,<=512,512,False,398,398,False,40,40,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q041,a6b0b3ff-1196-57db-b387-1d0385fdf04f,426,<=512,512,False,384,384,False,40,40,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q042,b304bcc8-8a96-5f89-a945-3cef8078b106,471,<=512,512,False,425,425,False,44,44,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q043,2316a391-e779-530b-ac2f-055182347d32,673,513-1024,512,True,631,510,True,40,0,FULLY_TRUNCATED
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q044,a3d3b3e7-64b2-57ba-8ffc-9f9c741bbb55,433,<=512,512,False,387,387,False,44,44,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q045,cc3a667e-ea49-5490-bb5c-5a4d9db97e6f,667,513-1024,512,True,624,510,True,41,0,FULLY_TRUNCATED
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q046,8b5ae761-3f22-557a-aa9a-f3d5a03b0951,446,<=512,512,False,404,404,False,40,40,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q047,38c8623d-42c1-5db8-ab6e-1f29fd9a82e3,447,<=512,512,False,398,398,False,47,47,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q048,b00efb33-3321-5736-b5b5-c41450d53202,465,<=512,512,False,416,416,False,47,47,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q049,52504bc2-69f1-5f7b-a827-97850ce991f6,440,<=512,512,False,397,397,False,41,41,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q050,59d896c1-0734-53cf-821a-5728dd5fe548,466,<=512,512,False,422,422,False,42,42,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q051,9409734e-8235-5011-8c1a-60ed15ad9024,451,<=512,512,False,408,408,False,41,41,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q052,cb9da70d-c361-5f9e-9f13-d40731425363,441,<=512,512,False,398,398,False,41,41,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q053,92bbf5d0-665d-52fa-92dd-d73231b6a2f4,425,<=512,512,False,378,378,False,45,45,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q054,00e95e1e-ea70-50c3-b519-57b34f70bf65,457,<=512,512,False,410,410,False,45,45,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q055,cfed691e-e124-5684-bec0-0e8c33869733,452,<=512,512,False,409,409,False,41,41,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q056,3e1cec0a-77e2-5463-865e-1f49b78e966c,451,<=512,512,False,412,412,False,37,37,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q057,83b39f0f-a1ea-5e54-98aa-d61af4aee5f9,442,<=512,512,False,398,398,False,42,42,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q058,ad470150-cd72-5d94-9d96-467573c4b92b,446,<=512,512,False,402,402,False,42,42,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q059,6f9e1be3-446d-5862-81d1-54c475413106,449,<=512,512,False,407,407,False,40,40,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q060,aadad3af-5031-5281-97f7-ee1897f7e7a7,474,<=512,512,False,427,427,False,45,45,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q061,00f1892f-503a-5094-b7b1-b6dc6688a1e4,444,<=512,512,False,402,402,False,40,40,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q062,e6b075df-0710-53c0-a850-a6bc715553b6,437,<=512,512,False,399,399,False,36,36,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q063,3d0fd2e7-51f7-5c7b-987f-07f1185ddcae,449,<=512,512,False,405,405,False,42,42,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q064,6e93a473-ae4a-524c-aee1-43aafd7f6bb0,448,<=512,512,False,405,405,False,41,41,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q065,7a01132c-40cf-51c3-9d47-811e696bd29c,429,<=512,512,False,387,387,False,40,40,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q066,70584af0-da6d-5ee7-9e7c-ad3f962ef545,461,<=512,512,False,414,414,False,45,45,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q067,21f9ae05-f6a0-5cc5-af10-142d014dcf11,444,<=512,512,False,401,401,False,41,41,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q068,467b36fc-c77c-535b-bf26-e3eb45eb13bd,446,<=512,512,False,402,402,False,42,42,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q069,04d07215-21cd-5045-831c-4e47a6fc6d37,452,<=512,512,False,407,407,False,43,43,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q070,4b7d4f56-79e6-586a-8a09-c70fb207dda9,440,<=512,512,False,397,397,False,41,41,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q071,96af7f08-1678-5164-9e1e-935a577a7d1b,447,<=512,512,False,400,400,False,45,45,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q072,ccf27b0e-2667-569f-9c15-552ac429b180,434,<=512,512,False,388,388,False,44,44,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q073,2fdaac5c-103c-5100-8480-7d15511a3658,452,<=512,512,False,409,409,False,41,41,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q074,5a497718-c3f2-535a-82ec-c58ab46a1e18,440,<=512,512,False,395,395,False,43,43,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q075,940de09d-d4f8-5636-8091-09583b94a668,447,<=512,512,False,407,407,False,38,38,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q076,f8a82be9-6f48-5dfb-b924-c74f72770e6c,460,<=512,512,False,418,418,False,40,40,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q077,e732511e-b0fe-5c66-8778-0235ad67b308,448,<=512,512,False,401,401,False,45,45,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q078,15caa01c-5d97-5da1-93ca-bbb8a8cf5f22,478,<=512,512,False,431,431,False,45,45,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q079,68d070f4-4242-579d-b5a8-83f3dc6283b3,461,<=512,512,False,419,419,False,40,40,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q080,c027f905-aa4f-57f5-baf6-36d397160620,456,<=512,512,False,412,412,False,42,42,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q081,55fa1f65-ad74-5d1c-aafd-00013a0a4724,461,<=512,512,False,418,418,False,41,41,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q082,1958df93-850e-5159-a3f2-9fa2bd4b26bd,472,<=512,512,False,430,430,False,40,40,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q083,6f87cd79-b136-58c6-b1dc-63adee52a9c0,429,<=512,512,False,382,382,False,45,45,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q084,dc75d4a6-dbec-512b-bed7-4048466382c6,467,<=512,512,False,421,421,False,44,44,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q085,ff75fe78-c1af-5b7a-a243-9648b6132a06,457,<=512,512,False,415,415,False,40,40,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q086,3ea1312b-2cc6-53f3-be4d-3ce6db813e56,465,<=512,512,False,421,421,False,42,42,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q087,138590ee-f1ad-552b-9655-ff727e22c72a,460,<=512,512,False,417,417,False,41,41,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q088,a1b1095c-6b15-5cb5-885e-e4b0f49ab01c,449,<=512,512,False,407,407,False,40,40,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q089,a430481a-3584-5aa7-9481-a18f5f205c42,430,<=512,512,False,383,383,False,45,45,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S003,S003-Q090,dd0108d6-a45a-5d6d-97cd-d1fbcd7160c5,469,<=512,512,False,423,423,False,44,44,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S004,S004-Q001,9de4c8e1-1f2d-56af-8e3f-eaed84f7c238,537,513-1024,512,True,489,489,False,46,21,PARTIALLY_TRUNCATED
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S004,S004-Q002,f3e1812a-c8a3-560c-8424-84d252ae452f,594,513-1024,512,True,551,510,True,41,0,FULLY_TRUNCATED
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S004,S004-Q003,e45c4d60-1608-5524-b2df-3c2b4e8007c5,625,513-1024,512,True,576,510,True,47,0,FULLY_TRUNCATED
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S004,S004-Q004,e69ec046-4916-5e0b-8917-8f3fc9d8b112,598,513-1024,512,True,552,510,True,44,0,FULLY_TRUNCATED
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S004,S004-Q005,21d39c45-cce0-52fc-a2b9-e5a4aeaa91d8,355,<=512,512,False,317,317,False,36,36,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S004,S004-Q006,d876eb51-66ba-5437-955a-25c3f405ef2f,346,<=512,512,False,305,305,False,39,39,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S004,S004-Q007,75c0a8f8-fa8f-5fdb-89db-f1e0f0f43bb4,445,<=512,512,False,402,402,False,41,41,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S004,S004-Q008,a60bbf7a-8108-58fc-8b4a-1356764282aa,556,513-1024,512,True,512,510,True,42,0,FULLY_TRUNCATED
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S004,S004-Q009,b90ba0e9-ee61-5bae-a71f-8eae2f3ebcb8,434,<=512,512,False,391,391,False,41,41,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S004,S004-Q010,75337c00-099c-56d7-ad2c-bd3be6ef4b11,377,<=512,512,False,331,331,False,44,44,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S004,S004-Q011,0cd91b6e-376f-57c4-8232-cdabb36c695f,374,<=512,512,False,338,338,False,34,34,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S004,S004-Q012,1404aa4a-3c7a-565e-8e67-9f834683b3b2,362,<=512,512,False,321,321,False,39,39,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S004,S004-Q013,4d69ebe7-67b0-50e3-b528-7136c65b206a,382,<=512,512,False,335,335,False,45,45,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S004,S004-Q014,7567fc91-4210-59bc-ac74-0cc3060edc83,446,<=512,512,False,392,392,False,52,52,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S004,S004-Q015,112af49e-d51f-599c-ad67-5cc18432f1a8,425,<=512,512,False,374,374,False,49,49,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S004,S004-Q016,9195d3a5-2623-5911-b769-527782545856,546,513-1024,512,True,495,495,False,49,15,PARTIALLY_TRUNCATED
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S004,S004-Q017,6b0cec96-1edf-5cb2-b054-176212013f52,370,<=512,512,False,322,322,False,46,46,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S004,S004-Q018,1e8809d9-9426-51b9-9e17-039093174440,509,<=512,512,False,463,463,False,44,44,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S004,S004-Q019,fadb48cb-a45f-5f46-8f39-e18bd7dff4f1,433,<=512,512,False,384,384,False,47,47,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S004,S004-Q020,0fb13663-e832-5a6c-8e8b-55cb61f4a77b,522,513-1024,512,True,478,478,False,42,32,PARTIALLY_TRUNCATED
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S004,S004-Q021,9491736f-87d9-560c-86bf-a73959049fab,500,<=512,512,False,459,459,False,39,39,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S004,S004-Q022,f642437d-2d3c-5b95-a7f6-29f2e68c0a13,337,<=512,512,False,294,294,False,41,41,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S004,S004-Q023,73b2fb55-c036-52ca-842e-cc784d317c61,375,<=512,512,False,335,335,False,38,38,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S004,S004-Q024,a655a675-0bf0-58db-b487-3e8f7894215e,533,513-1024,512,True,497,497,False,34,13,PARTIALLY_TRUNCATED
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S004,S004-Q025,af2f12c2-5599-5bb2-a024-327fc47109bd,320,<=512,512,False,283,283,False,35,35,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S004,S004-Q026,301ca8db-dd23-5356-b475-b3ed2daf748b,554,513-1024,512,True,501,501,False,51,9,PARTIALLY_TRUNCATED
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S004,S004-Q027,c022f180-c519-52a7-9c70-3f15928609b5,537,513-1024,512,True,489,489,False,46,21,PARTIALLY_TRUNCATED
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S004,S004-Q028,ae78b166-a715-5bad-b3ae-501af9bd7712,308,<=512,512,False,270,270,False,36,36,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S004,S004-Q029,dad4c589-bd44-5d61-917f-9435b971db4d,374,<=512,512,False,333,333,False,39,39,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S004,S004-Q030,e7289295-5eb7-5200-bd81-84fad17ad553,535,513-1024,512,True,482,482,False,51,28,PARTIALLY_TRUNCATED
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S004,S004-Q031,75f290ce-098c-5c12-841f-3c5bc9912aeb,580,513-1024,512,True,532,510,True,46,0,FULLY_TRUNCATED
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S004,S004-Q032,594016a4-b321-5143-a8c6-3923fed20111,424,<=512,512,False,384,384,False,38,38,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S004,S004-Q033,8c9b465d-a424-5d6b-af1b-4518bf5982de,590,513-1024,512,True,549,510,True,39,0,FULLY_TRUNCATED
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S004,S004-Q034,094486b7-1e86-5360-8005-66c6886152c2,507,<=512,512,False,458,458,False,47,47,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S004,S004-Q035,7bce82cf-85f9-5dca-a1dd-56af843fb11e,601,513-1024,512,True,555,510,True,44,0,FULLY_TRUNCATED
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S004,S004-Q036,c61777d3-f94f-5655-9b6b-9d6cdc28c303,577,513-1024,512,True,532,510,True,43,0,FULLY_TRUNCATED
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S004,S004-Q037,cdfd9333-0291-5cf2-967a-cfe6225d31dd,630,513-1024,512,True,588,510,True,40,0,FULLY_TRUNCATED
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S004,S004-Q038,703822a7-ed06-55d2-95de-006ba6203852,558,513-1024,512,True,514,510,True,42,0,FULLY_TRUNCATED
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S004,S004-Q039,7a1cdd42-73f1-58ab-9996-cc98d575e415,433,<=512,512,False,394,394,False,37,37,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S004,S004-Q040,682aecdf-197a-5dc6-b88d-886b08ffb500,410,<=512,512,False,361,361,False,47,47,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S004,S004-Q041,33b99375-9503-5010-b7f4-1c25f0e553bd,389,<=512,512,False,344,344,False,43,43,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S004,S004-Q042,1c71306d-9c13-5283-93c6-a4254c6bd987,399,<=512,512,False,361,361,False,36,36,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S004,S004-Q043,08c5243c-c754-5bb1-b020-dfbf21f542d7,399,<=512,512,False,357,357,False,40,40,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S004,S004-Q044,efa76ffd-7a27-50b3-8489-bff781ea4539,389,<=512,512,False,350,350,False,37,37,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S004,S004-Q045,b229284b-6a2b-5cfb-a8c8-0ccc1bd72603,671,513-1024,512,True,620,510,True,49,0,FULLY_TRUNCATED
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S004,S004-Q046,32502b7b-9913-5e52-ba96-42d70a980a75,382,<=512,512,False,340,340,False,40,40,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S004,S004-Q047,bead4a59-825d-5fae-97c6-57173fa22a57,424,<=512,512,False,379,379,False,43,43,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S004,S004-Q048,70928294-03f0-58fc-a035-7ff125da827a,616,513-1024,512,True,561,510,True,53,0,FULLY_TRUNCATED
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S004,S004-Q049,e170d165-c266-54ae-b2e5-43779070a30c,403,<=512,512,False,360,360,False,41,41,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S004,S004-Q050,adc1eeb8-b0f8-5877-88cf-abdd23798b3a,599,513-1024,512,True,546,510,True,51,0,FULLY_TRUNCATED
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S004,S004-Q051,90248870-b2cb-59d2-a707-79d09f366d8a,474,<=512,512,False,428,428,False,44,44,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S004,S004-Q052,878d53f1-01f1-5c71-a049-a27cb9acec6e,424,<=512,512,False,377,377,False,45,45,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S004,S004-Q053,ca05266e-320c-5081-9d2d-f7c8689c58a9,531,513-1024,512,True,486,486,False,43,24,PARTIALLY_TRUNCATED
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S004,S004-Q054,dc6ba915-fc07-5757-90c3-d95dfb3478c1,527,513-1024,512,True,480,480,False,45,30,PARTIALLY_TRUNCATED
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S004,S004-Q055,9756fdab-cc22-5044-93e9-7c352de5e971,478,<=512,512,False,436,436,False,40,40,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S004,S004-Q056,52990abe-a81c-5937-b506-8a88315cc3c0,525,513-1024,512,True,486,486,False,37,24,PARTIALLY_TRUNCATED
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S004,S004-Q057,2c5547ce-bd04-536c-8b2d-e09ae5633e53,454,<=512,512,False,415,415,False,37,37,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S004,S004-Q058,28de896e-9356-58a4-a8c5-c3efe7770f57,481,<=512,512,False,439,439,False,40,40,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S004,S004-Q059,48aa25ba-8df9-593a-8b3e-cca517735400,467,<=512,512,False,427,427,False,38,38,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S004,S004-Q060,5de53dda-376b-5b7c-9542-821346ec2c03,469,<=512,512,False,436,436,False,31,31,FULLY_KEPT
BAAI/bge-small-zh-v1.5，max_length=512（当前基线）,S004,S004-Q061,ecd585a8-ccb9-5777-865a-fb20a6358a88,474,<=512,512,False,432,432,False,40,40,FULLY_KEPT
